Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2rtFUTZLSQ7cECBXfUOgJe,"Far Horizons","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,331475,57,stxelim,2019-06-11T02:56:10Z,"medieval,soundtrack","Bethesda Softworks",0.0638,0.173,10,-20.774,1,0.0401,0.936,0.953,0.17,0.044,67.744,3
5ZTOYmie4S8M0mdpQyxptN,"The White River","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,209103,52,stxelim,2019-06-11T02:56:10Z,"medieval,soundtrack","Bethesda Softworks",0.116,0.0356,10,-27.535,1,0.0401,0.989,0.944,0.0896,0.033,81.739,1
2fV0IaXWhhw3qH1UqIlxLJ,"Beneath the Ice","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,253990,46,stxelim,2019-06-11T02:56:10Z,"medieval,soundtrack","Bethesda Softworks",0.0772,0.0603,3,-31.494,0,0.042,0.899,0.873,0.114,0.0308,173.889,3
0lIDOHnoe4RJgm6rzowj6x,"Tundra","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,229500,57,stxelim,2019-06-11T02:56:10Z,"medieval,soundtrack","Bethesda Softworks",0.135,0.0504,10,-28.819,1,0.0399,0.967,0.968,0.0757,0.0387,72.709,1
4SPhOt358dgTB2xyKh8CQu,"Seven Thousand Steps","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,66270,47,stxelim,2019-06-11T02:56:10Z,"medieval,soundtrack","Bethesda Softworks",0.228,0.357,1,-23.225,1,0.0393,0.948,0.953,0.147,0.0385,68.16,4
1SCZdUny74IGIsMOb5OYjL,"The Gathering Storm","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,173246,51,stxelim,2019-06-11T02:56:10Z,"medieval,soundtrack","Bethesda Softworks",0.163,0.042,7,-27.484,0,0.0394,0.965,0.934,0.0924,0.0337,111.141,4
5K6HZ4t7rUb2VbZqmBPPfY,"Wind Guide You","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,545268,53,stxelim,2019-06-11T02:56:10Z,"medieval,soundtrack","Bethesda Softworks",0.0772,0.086,2,-24.863,0,0.0431,0.899,0.807,0.11,0.0358,71.314,5
18CctEeOpjEDIAvWM5S7RE,"The Streets of Whiterun","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,244842,62,stxelim,2019-06-11T02:56:54Z,"medieval,soundtrack","Bethesda Softworks",0.0664,0.186,1,-17.679,0,0.0346,0.943,0.887,0.108,0.0363,72.162,3
1l7bKxkdTymsFbxWzsK3vw,"The City Gates","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,226058,57,stxelim,2019-06-11T02:56:54Z,"medieval,soundtrack","Bethesda Softworks",0.0977,0.211,7,-18.282,0,0.0376,0.953,0.811,0.281,0.0391,84.25,4
5j3mPLxCA1HErISZe9mK36,"Mother Teresa","The Letters (Original Motion Picture Soundtrack)","Ciaran Hope",2016-02-05,175266,20,stxelim,2019-06-11T02:57:43Z,"soundtrack","Sony Classical",0.106,0.00673,11,-30.911,0,0.0477,0.969,0.945,0.0899,0.0324,89.758,3
7rtxlP1iijQrZeUASrioeg,"Through the Valleys","The Elder Scrolls IV: Oblivion: Original Game Soundtrack","Jeremy Soule",2006-03-20,259369,51,stxelim,2019-06-11T02:58:22Z,"medieval,soundtrack","Bethesda Softworks",0.162,0.0945,4,-24.325,0,0.039,0.971,0.935,0.0887,0.0377,131.547,3
1NhDv99nTtRm37rZpoH7Ix,"Harvest Dawn","The Elder Scrolls IV: Oblivion: Original Game Soundtrack","Jeremy Soule",2006-03-20,171441,56,stxelim,2019-06-11T02:58:30Z,"medieval,soundtrack","Bethesda Softworks",0.127,0.0632,2,-21.617,0,0.0383,0.934,0.855,0.0853,0.056,84.176,4
77dmvB30VrxEJOaNduzPhB,"King and Country","The Elder Scrolls IV: Oblivion: Original Game Soundtrack","Jeremy Soule",2006-03-20,244584,51,stxelim,2019-06-11T02:58:54Z,"medieval,soundtrack","Bethesda Softworks",0.168,0.107,6,-21.325,0,0.037,0.894,0.897,0.107,0.0391,136.265,4
1LDwHy3QSjUYNwvJj4QYGX,"Wings of Kynareth","The Elder Scrolls IV: Oblivion: Original Game Soundtrack","Jeremy Soule",2006-03-20,210024,53,stxelim,2019-06-11T02:58:54Z,"medieval,soundtrack","Bethesda Softworks",0.0854,0.175,2,-19.623,0,0.0354,0.905,0.848,0.0822,0.0652,82.974,4
7MWYv1m0d023BdbLyG6NQE,"All's Well","The Elder Scrolls IV: Oblivion: Original Game Soundtrack","Jeremy Soule",2006-03-20,145502,52,stxelim,2019-06-11T02:58:54Z,"medieval,soundtrack","Bethesda Softworks",0.357,0.0364,1,-26.283,1,0.0344,0.976,0.885,0.106,0.0387,109.888,4
5W6KeokNeUXozE9asPqqT3,"Watchman's Ease","The Elder Scrolls IV: Oblivion: Original Game Soundtrack","Jeremy Soule",2006-03-20,125152,52,stxelim,2019-06-11T02:58:54Z,"medieval,soundtrack","Bethesda Softworks",0.235,0.166,8,-17.467,0,0.0394,0.937,0.889,0.108,0.0372,81.837,4
7vwiMFaufkvfOsNSUNgolL,"Sunrise of Flutes","The Elder Scrolls IV: Oblivion: Original Game Soundtrack","Jeremy Soule",2006-03-20,176431,50,stxelim,2019-06-11T02:59:31Z,"medieval,soundtrack","Bethesda Softworks",0.065,0.0657,9,-23.263,0,0.0394,0.919,0.966,0.0666,0.133,64.939,4
08WIegvJBw5UEYP0SQ3AXR,"Dusk at the Market","The Elder Scrolls IV: Oblivion: Original Game Soundtrack","Jeremy Soule",2006-03-20,130768,50,stxelim,2019-06-11T02:59:31Z,"medieval,soundtrack","Bethesda Softworks",0.145,0.112,11,-22.686,0,0.0414,0.849,0.93,0.0949,0.0339,102.691,4
7kdxpDNBjU0WWjPufL29hy,"Dyrwood","Pillars of Eternity (Official Soundtrack)","Justin Bell",2015-03-24,266488,41,stxelim,2019-06-11T03:01:10Z,"medieval","Obsidian Entertainment",0.156,0.0944,2,-14.759,0,0.0383,0.975,0.813,0.0677,0.0347,69.629,4
3dg9FvQjWVad5gcby526bC,"Skaen","Pillars of Eternity (Official Soundtrack)","Justin Bell",2015-03-24,248021,31,stxelim,2019-06-11T03:01:10Z,"medieval","Obsidian Entertainment",0.201,0.0859,7,-24.547,1,0.0432,0.948,0.744,0.0964,0.0302,79.188,4
0pRpEvEN0Y3FIU4SMae57a,"Oldsong","Pillars of Eternity (Official Soundtrack)","Justin Bell",2015-03-24,220235,40,stxelim,2019-06-11T03:01:10Z,"medieval","Obsidian Entertainment",0.265,0.13,4,-11.66,0,0.0389,0.988,0.865,0.146,0.086,78.363,4
5Gxrtn3tzNonwex0H8NEOI,"Woedica","Pillars of Eternity (Official Soundtrack)","Justin Bell",2015-03-24,119979,37,stxelim,2019-06-11T03:01:10Z,"medieval","Obsidian Entertainment",0.187,0.154,4,-21.12,0,0.0382,0.838,0.908,0.164,0.0391,133.184,3
6x2vzCfYoV5MSx6pvdwkdv,"Elmshore","Pillars of Eternity (Official Soundtrack)","Justin Bell",2015-03-24,152164,50,stxelim,2019-06-11T03:01:10Z,"medieval","Obsidian Entertainment",0.288,0.193,10,-15.969,1,0.0393,0.73,0.831,0.0734,0.0382,77.944,3
