Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0widrZ6KVNuIPhbM1rWPDR,"Pop Star","Sexy","Coco & Clair Clair",2022-11-04,184222,63,sinfulviolet,2023-08-30T20:23:17Z,"","Nice Girl World via Alternate Side and Many Hats Distribution",0.891,0.67,0,-7.256,1,0.135,0.203,0.00273,0.11,0.938,128.046,4
0L8LOav65XwLjCLS11gNPD,"Typa Girl","BORN PINK","BLACKPINK",2022-09-16,179172,67,crazedmarie,2023-09-06T16:10:59Z,"k-pop","YG Entertainment/Interscope Records",0.918,0.628,2,-6.471,1,0.0841,0.0596,0,0.639,0.518,131.965,4
58sHdLYzctrJNJaqzoEHJV,"Neon God","Neon God","KAYE",2022-08-05,212173,5,crazedmarie,2023-09-18T16:44:14Z,"","Red Lily Records",0.542,0.752,4,-6.377,0,0.0714,0.00973,0,0.102,0.46,126.221,4
5QwLklxCtdCBnSMBXt1Vmz,"GROWN UP","GROWN UP","Raffaella",2022-08-10,195373,27,crazedmarie,2023-09-18T17:07:45Z,"","Mom+Pop",0.668,0.787,7,-6.777,1,0.101,0.205,0.00000103,0.113,0.86,160.057,4
7JUNheFeoB0wTzBcq9BvF8,"ALL NIGHT","QUEEN DEGENERATE","Snow Wife",2023-09-22,176104,49,crazedmarie,2023-10-03T21:32:31Z,"","SNOWGLOBE",0.84,0.713,0,-5.619,1,0.0519,0.0632,0.00000104,0.135,0.697,120.018,4
3ko7LAcX9crKSenQCDPrmk,"Stupid Little Party Girl","Stupid Little Party Girl","Virgin Miri",2023-09-22,179936,0,crazedmarie,2023-10-04T18:10:36Z,"","Virgin Miri/Today Is Vintage",0.916,0.457,0,-8.398,1,0.0521,0.0628,0.00715,0.135,0.58,123.982,4
6Rpk7fmD3TWTBfJnIpjiZp,"HEARTBREAKER CLUB","HEARTBREAKER CLUB","City Girl,tiffi",2022-07-20,123281,44,sinfulviolet,2023-11-02T18:22:34Z,"lo-fi,j-dance,lo-fi beats","City Girl Records",0.743,0.702,1,-8.153,0,0.0547,0.576,0.0000652,0.105,0.866,159.991,4
2XbfCpQpmkrJKIjuIKhFs3,"Freaks In Town","Freaks In Town","Holy Molly",2023-10-27,132775,26,crazedmarie,2023-11-07T17:01:43Z,"slap house","Global Records & Creator Records",0.754,0.764,2,-3.944,1,0.0404,0.265,0.00000116,0.176,0.264,118.041,4
6KGPqS4xegcAszjtMF40ra,"h4msterb0y","h4msterb0y","Virgin Miri",2023-06-16,168236,0,crazedmarie,2023-11-08T15:43:59Z,"","Virgin Miri/Today Is Vintage",0.915,0.517,11,-6.494,0,0.0506,0.203,0,0.113,0.409,114.954,4
4OMJGnvZfDvsePyCwRGO7X,"Houdini","Houdini","Dua Lipa",2023-11-09,185917,42,crazedmarie,2023-11-10T19:12:39Z,"pop","Warner Records",0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
4tKGFmENO69tZR9ahgZu48,"Murder On The Dancefloor","Read My Lips (Deluxe Version)","Sophie Ellis-Bextor",2002-06-06,230013,79,crazedmarie,2023-12-28T05:39:20Z,"","Polydor Records",0.73,0.849,1,-5.281,0,0.0299,0.00234,0.0000257,0.312,0.887,117.308,4
18dlAFKaajLjRgBNZZ4ThU,"Not My Fault (with Megan Thee Stallion)","Mean Girls (Music From The Motion Picture)","Reneé Rapp,Megan Thee Stallion",2024-01-12,170528,67,crazedmarie,2024-01-30T21:34:25Z,"","Paramount Pictures/Interscope Records",0.811,0.792,1,-6.081,0,0.175,0.1,0,0.395,0.854,124.01,4
1XZy2eprbATl4AnL9Fpsw1,"Dance Alone","Dance Alone","Sia,Kylie Minogue",2024-02-07,172246,56,crazedmarie,2024-02-07T15:54:17Z,"dance pop","Monkey Puzzle/Atlantic",0.687,0.651,1,-4.756,1,0.0419,0.00296,0.26,0.0822,0.508,119.961,4
2AwHfYNiI0aDqs51eA3KUr,"Iconique","Iconique","EMELINE",2024-03-01,152056,42,crazedmarie,2024-03-29T18:32:06Z,"","Capitol Records",0.771,0.595,10,-6.427,0,0.114,0.204,0,0.33,0.76,123.959,4
21pySLskKIKrhDziCX5ojQ,"When I Grow Up","Doll Domination (Deluxe)","The Pussycat Dolls",2008-09-23,245680,69,crazedmarie,2024-04-21T16:19:08Z,"","Pussycat Dolls LP2 / Timbaland",0.672,0.685,11,-5.762,0,0.0499,0.00165,0,0.398,0.367,118.45,4
4rlQza35DE4Prh5yonxnCs,"After Midnight","The Rise and Fall of a Midwest Princess","Chappell Roan",2023-09-22,204857,73,crazedmarie,2024-06-04T19:14:54Z,"","Chappell Roan PS/ Island",0.708,0.891,0,-3.826,1,0.0777,0.0248,0,0.0578,0.84,110.058,4
1JURww012QnWAw0zZXi6Aa,"Just the Girl","Greetings From Imrie House (U.S. Version)","The Click Five",2005-08-08,234146,58,crazedmarie,2024-06-21T21:04:02Z,"","Lava",0.571,0.89,9,-1.6,1,0.0395,0.00509,0,0.0769,0.751,110.958,4
64pGB9FHgZsu60aNC3mK9s,"OMG","OMG","Suki Waterhouse",2024-01-11,178569,52,crazedmarie,2024-08-17T21:07:58Z,"","Sub Pop Records",0.547,0.693,6,-4.946,0,0.0282,0.0364,0.0000376,0.073,0.296,105.904,4
