Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0ll8uFnc0nANY35E0Lfxvg,"Somewhere Only We Know","Hopes And Fears","Keane",2004-01-01,236160,77,sneaky1004,2023-06-18T03:35:24Z,"","Universal-Island Records Ltd.",0.453,0.655,9,-4.22,1,0.0257,0.0794,0.00000706,0.0849,0.366,172.01,4
5WsypfRb9xIA8MtQcfWrrT,"Sea Legs","Deadeye","The Ballroom Thieves",2016-10-21,268346,0,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:35:28Z,"folk pop,indie folk","Nettwerk Records",0.44,0.28,11,-13.117,1,0.0476,0.858,0.0179,0.0823,0.266,72.555,4
5bgwqaRSS3M8WHWruHgSL5,"8TEEN","American Teen","Khalid",2017-04-27,228600,73,sneaky1004,2023-06-18T03:35:30Z,"","Right Hand Music Group, LLC/RCA Records",0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,4
3Y2MvObZdPakD1X71KOxCD,"Teenage Dream","Teenage Dream","Stephen Dawes",2022-06-02,177857,1,sneaky1004,2023-06-18T03:35:37Z,"","Stephen Dawes",0.615,0.361,10,-9.57,1,0.028,0.38,0,0.0844,0.244,111.991,4
1W0OCrMsRP1SLTEdw3JwEz,"Sweet Dreams, TN","Everything You've Come To Expect (Deluxe Edition)","The Last Shadow Puppets",2016-12-02,236252,64,6ejzbcsssrmqkloyd50mpkire,2023-06-18T03:35:46Z,"baroque pop","Domino Recording Co",0.282,0.566,11,-6.924,0,0.0291,0.000878,0,0.38,0.477,112.362,3
0GegHVxeozw3rdjte45Bfx,"White Winter Hymnal","Fleet Foxes","Fleet Foxes",2008-06-03,147026,67,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:35:48Z,"indie folk,folk,chamber pop,indie","Sub Pop Records",0.628,0.5,6,-9.66,0,0.0268,0.44,0,0.244,0.68,124.932,4
6qpVj3AuwobyWyDdg7TPay,"This Feeling","Sound & Color (Deluxe)","Alabama Shakes",2021-10-29,268853,0,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:36:00Z,"","ATO Records",0.624,0.333,7,-11.413,1,0.0368,0.824,0.01,0.107,0.316,130.949,4
07MDkzWARZaLEdKxo6yArG,"Meet Me At Our Spot","THE ANXIETY","THE ANXIETY,WILLOW,Tyler Cole",2020-03-13,162680,74,sneaky1004,2023-06-18T03:36:16Z,"","MSFTSMusic / Roc Nation Records, LLC",0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,4
76VrsVFifjo1YXX9PkRvOy,"Sea Legs","Deadeye","The Ballroom Thieves",2017-07-21,268346,26,6ejzbcsssrmqkloyd50mpkire,2023-06-18T03:36:17Z,"folk pop,indie folk","Nettwerk Music Group",0.44,0.279,11,-13.114,1,0.0475,0.859,0.0168,0.0823,0.265,72.555,4
3JvrhDOgAt6p7K8mDyZwRd,"Riptide","Dream Your Life Away (Special Edition)","Vance Joy",2014-09-08,204280,21,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:36:18Z,"folk pop","Atlantic Records",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
2RiBogNRfulkNf7fVbPOrJ,"Saturday Sun","Nation of Two","Vance Joy",2018-02-23,214720,70,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:36:24Z,"folk pop","Atlantic Records",0.637,0.864,8,-4.381,1,0.0468,0.484,0,0.222,0.706,99.995,4
