artists,occurrence,freqency
"Ashley O",3,0.012658
"Britney Spears,Iggy Azalea",3,0.012658
"Elton John",30,0.126582
"Modern English",2,0.008439
"Sting",1,0.004219
"Talking Heads",4,0.016878
"Blue Öyster Cult",6,0.025316
"Oingo Boingo",3,0.012658
"Hinder",2,0.008439
"Shinedown",2,0.008439
"Daughtry",4,0.016878
"Nickelback",17,0.071730
"Creed",11,0.046414
"Harry S. Truman",1,0.004219
"Sound Ideas",1,0.004219
"John Philip Sousa,United States Air Force Band",1,0.004219
"Imagine Dragons",19,0.080169
"London Voices,London Symphony Orchestra,John Williams,New London Children's Choir",1,0.004219
"Pitbull,Nicole Scherzinger",1,0.004219
"My Chemical Romance",8,0.033755
"Shaggy",4,0.016878
"National Radio Station",1,0.004219
"Soundgarden",3,0.012658
"Bruce Springsteen",9,0.037975
"Geek Music",2,0.008439
"Digiffects Sound Effects Library",1,0.004219
"Prestigigator",1,0.004219
"Dj Smokey",1,0.004219
"Ornella Vanoni",1,0.004219
"YannaY",1,0.004219
"Magneto",1,0.004219
"Boney M.",8,0.033755
"Patrice Rushen,Dave Lee",1,0.004219
"Slayyyter",1,0.004219
"Regard",1,0.004219
"The Coral",1,0.004219
"L'Impératrice",7,0.029536
"La Roux,Chromeo",1,0.004219
"Sam Smith",17,0.071730
"Espanto",1,0.004219
"Mark Ronson,Andrew Wyatt",4,0.016878
"Paco Versailles",2,0.008439
"Tentendo,Jordan Dennis",1,0.004219
"Charlie Puth",4,0.016878
"Little Dragon",1,0.004219
"Juliana Gattas",1,0.004219
"Alex Anwandter,Buscabulla",1,0.004219
"The Human League",1,0.004219
"Jason Mraz",4,0.016878
"Rhye",1,0.004219
"Genesis Owusu",1,0.004219
"Ssion,Ian Isiah,MNDR,Jametatone",1,0.004219
"Jake Shears,Kylie Minogue",1,0.004219
"Jessie Ware",2,0.008439
"Monica Naranjo",1,0.004219
"Locate S,1",2,0.008439
"Hercules & Love Affair",1,0.004219
"MUNA",1,0.004219
"Little Boots",1,0.004219
"of Montreal",1,0.004219
"Poolside,Panama",1,0.004219
"Oliver Sim,Jamie xx",1,0.004219
"Roosevelt",1,0.004219
"carbeau",1,0.004219
"L'Impératrice,Cuco",1,0.004219
"Alison Goldfrapp",2,0.008439
"落日飛車 Sunset Rollercoaster",1,0.004219
"Oliver Sim,Soulwax",1,0.004219
"Jessie Ware,Joe Goddard",1,0.004219
"Dirty Vegas",1,0.004219
"Mr Twin Sister",1,0.004219
"Franc Moody",2,0.008439
"Purple Disco Machine,Kungs,Julian Perretta",1,0.004219
"Purple Disco Machine,Sophie and the Giants",1,0.004219
"Disco Lines",1,0.004219
"Sister Sledge",3,0.012658
"Double Exposure,Tom Moulton",1,0.004219
"Jeff Wayne,Justin Hayward",1,0.004219
"MFSB",1,0.004219
"Róisín Murphy",1,0.004219
"The Phenomenal Handclap Band",1,0.004219
"Supertaste",1,0.004219
"Yolanda Be Cool,DCup",2,0.008439
"The Cardigans",6,0.025316
"Kid Francescoli,Julia Minkin",1,0.004219
"Raf",1,0.004219
"Earth, Wind & Fire,The Emotions",2,0.008439
"Kool & The Gang",3,0.012658
"Michael Jackson",34,0.143460
"Lipps Inc.",3,0.012658
"KC & The Sunshine Band",4,0.016878
"Stevie Wonder",7,0.029536
"Sly & The Family Stone",1,0.004219
"Maxine Nightingale",1,0.004219
"Curtis Mayfield",1,0.004219
"The O'Jays",2,0.008439
"Calvin Harris,Frank Ocean,Migos",3,0.012658
"JAY-Z",3,0.012658
"Nelly,City Spud",4,0.016878
"Aerosmith",14,0.059072
"Snoop Dogg",1,0.004219
"Ice Cube,Das EFX",2,0.008439
"Black Sheep",1,0.004219
"Will Smith",3,0.012658
"Prince",7,0.029536
"James Brown",2,0.008439
"Carl Douglas",2,0.008439
"MC Hammer",3,0.012658
"The Champs",1,0.004219
"Miami Sound Machine",1,0.004219
"Montell Jordan,Wino",1,0.004219
"The Pointer Sisters",4,0.016878
"The Notorious B.I.G.",4,0.016878
"The Notorious B.I.G.,Mase,Diddy",2,0.008439
"House Of Pain",3,0.012658
"DEVO",2,0.008439
"Run–D.M.C.",2,0.008439
"Salt-N-Pepa",3,0.012658
"Salt-N-Pepa,En Vogue",1,0.004219
"John Travolta,Olivia Newton-John",9,0.037975
"The Rolling Stones",17,0.071730
"Duran Duran",7,0.029536
"Bob Seger",7,0.029536
"Daddy Yankee,Snow",1,0.004219
"Calle 13",1,0.004219
"Jennifer Lopez",3,0.012658
"Beyoncé,JAY-Z",6,0.025316
"Playboi Carti,Young Thug",1,0.004219
"Bad Bunny,Jowell & Randy,Ñengo Flow",1,0.004219
"Bad Bunny,Rauw Alejandro",1,0.004219
"Ayra Starr",1,0.004219
"Robbie Williams",6,0.025316
"Tommy Dorsey,Frank Sinatra,The Pied Pipers",1,0.004219
"Dean Martin",2,0.008439
"Chick Webb",1,0.004219
"Gwen Stefani",11,0.046414
"Carroll Gibbons,The Savoy Hotel Orpheans",1,0.004219
"Gwen Stefani,Eve",7,0.029536
"The Andrews Sisters",1,0.004219
"Bing Crosby,The Andrews Sisters,Vic Schoen & His Orchestra",1,0.004219
"Kesha,3OH!3",3,0.012658
"Hank Thompson",1,0.004219
"Gloria Gaynor",4,0.016878
"Frankie Goes To Hollywood",1,0.004219
"Pat Travers Band",1,0.004219
"Nancy Sinatra",4,0.016878
"The Gap Band",1,0.004219
"The Interrupters",1,0.004219
"Peaches",1,0.004219
"Paula Abdul",1,0.004219
"Shania Twain",24,0.101266
"AC/DC",20,0.084388
"Veruca Salt",1,0.004219
"Frank Sinatra",4,0.016878
"Dead Or Alive",1,0.004219
"INXS",3,0.012658
"Kenny Wayne Shepherd",1,0.004219
"CAKE",2,0.008439
"Jet",5,0.021097
"The Psychedelic Furs",1,0.004219
"Franz Ferdinand",3,0.012658
"Dolly Parton",12,0.050633
"Carl Carlton",1,0.004219
"Matchbox Twenty",13,0.054852
"Findlay",1,0.004219
"Larkin Poe",1,0.004219
"Bill Withers",4,0.016878
"Glenn Frey",1,0.004219
"Ryan Gosling",8,0.033755
"Echo & the Bunnymen",1,0.004219
"The Cult",1,0.004219
"Gracie Abrams",76,0.320675
"Harry Styles",65,0.274262
"Phoebe Bridgers",31,0.130802
"Sufjan Stevens",2,0.008439
"Conan Gray",63,0.265823
"Madison Beer",5,0.021097
"Delaney Bailey",1,0.004219
"Manchester Orchestra,Phoebe Bridgers",2,0.008439
"boygenius,Julien Baker,Phoebe Bridgers,Lucy Dacus",5,0.021097
"Taylor Swift,Phoebe Bridgers",4,0.016878
"Taylor Swift,Bon Iver",6,0.025316
"Lizzy McAlpine",10,0.042194
"girl in red",2,0.008439
"Ashe,FINNEAS",3,0.012658
"Cyn",1,0.004219
"Wasia Project",1,0.004219
"Orla Gartland",1,0.004219
"Lizzy McAlpine,FINNEAS",2,0.008439
"Lewis Capaldi",5,0.021097
"Jeremy Zucker,Chelsea Cutler",2,0.008439
"James Arthur",1,0.004219
"Noah Cyrus",6,0.025316
"Hailee Steinfeld",5,0.021097
"Labrinth",8,0.033755
"Freya Ridings",3,0.012658
"Camila Cabello",9,0.037975
"Selena Gomez",18,0.075949
"Bon Iver,St. Vincent",2,0.008439
"Cigarettes After Sex",4,0.016878
"Iron & Wine",3,0.012658
"Daughter",1,0.004219
"London Grammar",2,0.008439
"Joji",2,0.008439
"RY X",2,0.008439
"Coldplay",46,0.194093
"Labrinth,Zendaya",2,0.008439
"Lana Del Rey,Bleachers",1,0.004219
"Novo Amor",5,0.021097
"Lana Del Rey,Father John Misty",2,0.008439
"Lana Del Rey,SYML",3,0.012658
"Djo",4,0.016878
"Mitski",4,0.016878
"Richy Mitch & The Coal Miners",3,0.012658
"Julie Brown",1,0.004219
"Meghan Trainor",16,0.067511
"The Go-Go's",2,0.008439
"Barbie,Mattel",8,0.033755
"Stacey Q",1,0.004219
"Ashley Tisdale",1,0.004219
"Spice Girls",20,0.084388
"Atomic Kitten",2,0.008439
"Girls Aloud",2,0.008439
"Olivia Newton-John",4,0.016878
"Lolly",3,0.012658
"Trixie Mattel",4,0.016878
"Bubbles",1,0.004219
"Toy-Box",1,0.004219
"Chipz",1,0.004219
"WANNABOO MUSIC",1,0.004219
"Victorious Cast,Victoria Justice",4,0.016878
"Pixie Lott",1,0.004219
"A*Teens",1,0.004219
"Grace Potter",1,0.004219
"Elisa Rosselli",1,0.004219
"BG5",1,0.004219
"S Club",3,0.012658
"Jessica Simpson",1,0.004219
"Beyond Pink",1,0.004219
"Lizzo",30,0.126582
"HAIM",3,0.012658
"The Kid LAROI",19,0.080169
"Khalid",15,0.063291
"FIFTY FIFTY,Kaliii",3,0.012658
"Anitta",1,0.004219
"Kesha,The Dap-Kings Horns",4,0.016878
"Peach PRC",5,0.021097
"Baccara",1,0.004219
"The Turtles",3,0.012658
"Tiffany",2,0.008439
"Grandzz",1,0.004219
"Brandi Carlile,Catherine Carlile",1,0.004219
"Mark Ronson,Andrew Wyatt,Molly Lewis",1,0.004219
"Ryan Gosling,Mark Ronson",1,0.004219
"Indigo Girls",1,0.004219
"Christina Aguilera,Lil' Kim,Mýa,P!nk",4,0.016878
"Deniece Williams",2,0.008439
"Aaliyah",7,0.029536
"Eric B. & Rakim",1,0.004219
"DeBarge",1,0.004219
"Roxette",3,0.012658
"Bajton",1,0.004219
"Michael McDonald",1,0.004219
"Berlin",1,0.004219
"BLACKPINK,Selena Gomez",2,0.008439
"Lady Gaga,Ariana Grande",3,0.012658
"ALTÉGO",1,0.004219
"Sharpay Evans,Ryan,Disney",2,0.008439
"Pharrell Williams,Camila Cabello",1,0.004219
"Hannah Montana",12,0.050633
"Iggy Azalea,Charli xcx",2,0.008439
"Dua Lipa,BLACKPINK",1,0.004219
"Bella Thorne,Zendaya",1,0.004219
"David Guetta,Rihanna",3,0.012658
"will.i.am,Nicki Minaj",1,0.004219
"Lizzo,Ariana Grande",2,0.008439
"BTS,Halsey",2,0.008439
"Marshmello,Halsey",1,0.004219
"Charli xcx,Troye Sivan",1,0.004219
"KAROL G,Nicki Minaj",1,0.004219
"Lady Gaga,BLACKPINK",1,0.004219
"Melanie Martinez",7,0.029536
"Sabrina",1,0.004219
"Kelis",5,0.021097
"Danna Paola",1,0.004219
"Ariana Grande,Zedd",4,0.016878
"WILLOW",6,0.025316
"Nicki Minaj,Rihanna",2,0.008439
"Nicki Minaj,Drake",3,0.012658
"The Pussycat Dolls",15,0.063291
"Christina Aguilera",15,0.063291
"The Pussycat Dolls,Busta Rhymes",8,0.033755
"Fergie",15,0.063291
"Azealia Banks",2,0.008439
"Destiny's Child,T.I.,Lil Wayne",1,0.004219
"Kelly Clarkson",19,0.080169
"FKA twigs",1,0.004219
"Lucy Dacus",1,0.004219
"Katie Gregson-MacLeod",2,0.008439
"The National,Taylor Swift",1,0.004219
"Zeph",1,0.004219
"Lennon Stella",1,0.004219
"NIKI",1,0.004219
"Phoebe Bridgers,Noah Gundersen,Abby Gundersen",1,0.004219
"RuPaul",9,0.037975
"Ariana Grande,Miley Cyrus,Lana Del Rey",1,0.004219
"Kat Deluna,Elephant Man",1,0.004219
"LMFAO",1,0.004219
"SAYGRACE,G-Eazy",2,0.008439
"Sam Smith,Normani",2,0.008439
"Mariah Carey",11,0.046414
"Jennifer Lopez,Iggy Azalea",1,0.004219
"Cher",21,0.088608
"Whitney Houston,Chris Cox,Barry Harris",1,0.004219
"Nicola Fasano,Pat-Rich",1,0.004219
"Monique Heart",1,0.004219
"Alexandra Stan",5,0.021097
"The Bucketheads",1,0.004219
"Charli xcx,Billie Eilish",2,0.008439
"Saucy Santana",1,0.004219
"CeCe Peniston",1,0.004219
"Jogger,Keenhouse",1,0.004219
"Janet Jackson",1,0.004219
"Lil Nas X,Doja Cat",2,0.008439
"Katy Perry,Nicki Minaj",1,0.004219
"Billy Porter",1,0.004219
"Ariana Grande,Nicki Minaj",2,0.008439
"AlunaGeorge",1,0.004219
"Whitney Houston",14,0.059072
"Technotronic",1,0.004219
"Haddaway",1,0.004219
"Kelly Rowland,Eve",3,0.012658
"Eve",3,0.012658
"High School Musical Cast,Ashley Tisdale,Lucas Grabeel,Disney",1,0.004219
"Selena Gomez & The Scene",9,0.037975
"City Girls",2,0.008439
"Cardi B,SZA",1,0.004219
"Bhad Bhabie,Kodak Black",1,0.004219
"Megan Thee Stallion,DaBaby",1,0.004219
"Nicki Minaj,Beyoncé",3,0.012658
"Cardi B,YG",1,0.004219
"Cardi B,21 Savage",1,0.004219
"Ariana Grande,Victoria Monét",1,0.004219
"Missy Elliott",6,0.025316
"Tinashe,ScHoolboy Q",1,0.004219
"Pretty Taking All Fades",1,0.004219
"Kehlani",2,0.008439
"SZA,Travis Scott",5,0.021097
"Madison Beer,Offset",1,0.004219
"Lady Leshurr",1,0.004219
"Demi Lovato,Cher Lloyd",4,0.016878
"Star Cast",2,0.008439
"Maggie Lindemann",1,0.004219
"Nicki Minaj,Drake,Lil Wayne,Chris Brown",3,0.012658
"Beyoncé,The Weeknd",1,0.004219
"Beyoncé,Chimamanda Ngozi Adichie",1,0.004219
"Beyoncé,Nicki Minaj",1,0.004219
"Star Cast,Jude Demorest",1,0.004219
"Kelly Rowland",2,0.008439
"N.E.R.D,Rihanna",1,0.004219
"Cardi B,Bruno Mars",1,0.004219
"Nicki Minaj,Ariana Grande",1,0.004219
"Saweetie,GALXARA",1,0.004219
"Doja Cat,Tyga",1,0.004219
"Mýa,Tink",1,0.004219
"Normani",3,0.012658
"Ciara,Chamillionaire",2,0.008439
"Saweetie,Doja Cat",3,0.012658
"Normani,Cardi B",1,0.004219
"Chlöe",1,0.004219
"Lizzo,Cardi B",2,0.008439
"Chloe x Halle",3,0.012658
"Doja Cat,The Weeknd",1,0.004219
"Mýa",2,0.008439
"Eve,Gwen Stefani",1,0.004219
"Blu Cantrell",2,0.008439
"Ciara,Missy Elliott",4,0.016878
"702",1,0.004219
"Amerie",1,0.004219
"Ciara,Petey Pablo",2,0.008439
"Monica",1,0.004219
"Keri Hilson,J. Cole",1,0.004219
"Toni Braxton",1,0.004219
"Christina Milian",1,0.004219
"Tweet,Missy Elliott",1,0.004219
"Ciara,Ludacris",1,0.004219
"Teyana Taylor",1,0.004219
"Lil' Kim,Angie Martinez,Lisa Left Eye Lopes,Da Brat,Missy Elliott",1,0.004219
"Sunshine Anderson",1,0.004219
"Amerie,Eve",1,0.004219
"Nicole,Missy Elliott,mocha",1,0.004219
"Danity Kane",1,0.004219
"Lil' Kim",1,0.004219
"Missy Elliott,Ludacris",2,0.008439
"Missy Elliott,Da Brat",1,0.004219
"3LW",2,0.008439
"Kelis,Too $hort",1,0.004219
"StarBoi3,Doja Cat",1,0.004219
"Bebe Rexha,Nicki Minaj",1,0.004219
"Jazmine Sullivan",2,0.008439
"Star Cast,Ryan Destiny",1,0.004219
"Summer Walker,JT,City Girls",1,0.004219
"JoJo",10,0.042194
"Summer Walker,Cardi B",1,0.004219
"Mary J. Blige",3,0.012658
"Megan Thee Stallion,SZA",1,0.004219
"Cardi B,Migos",1,0.004219
"BIA",2,0.008439
"Ariana Grande,Doja Cat,Megan Thee Stallion",1,0.004219
"Saucy Santana,City Girls",1,0.004219
"Summer Walker",4,0.016878
"Summer Walker,SZA",2,0.008439
"Summer Walker,Pharrell Williams,The Neptunes",1,0.004219
"Remy Ma",1,0.004219
"Aaliyah,Timbaland",1,0.004219
"Kayla Nicole,Taylor Girlz",1,0.004219
"Saweetie,Jhené Aiko,City Girls",2,0.008439
"Kali Uchis,SZA",1,0.004219
"Rico Nasty",2,0.008439
"DeJ Loaf",3,0.012658
"Lil Nas X,Megan Thee Stallion",1,0.004219
"Chloe x Halle,Doja Cat,City Girls,Latto",1,0.004219
"Megan Thee Stallion,Dua Lipa",1,0.004219
"Doja Cat,JID",1,0.004219
"Big Boss Vette",1,0.004219
"Ariana Grande,Future",2,0.008439
"Kevin Jz Prodigy",1,0.004219
"Victoria Monét",3,0.012658
"SNAP!",1,0.004219
"La Bouche",1,0.004219
"Nicki Minaj,Lil Uzi Vert",1,0.004219
"Dua Lipa,Angèle",1,0.004219
"Doja Cat,Nicki Minaj",1,0.004219
"Justin Bieber",29,0.122363
"RAYE,070 Shake",6,0.025316
"GloRilla",3,0.012658
"The Cheetah Girls",1,0.004219
"Elton John,Britney Spears",2,0.008439
"Nicki Minaj,Eminem",1,0.004219
"KAROL G",1,0.004219
"PARTYNEXTDOOR",27,0.113924
"Ariana Grande,Pharrell Williams",1,0.004219
"Cassie",3,0.012658
"Chase Atlantic",5,0.021097
"SyKo",1,0.004219
"BJ Lips,princess paparazzi",1,0.004219
"Britney Manson",1,0.004219
"lilster",3,0.012658
"Clairo",5,0.021097
"Ari Abdul",1,0.004219
"d4vd",3,0.012658
"Jesse®",2,0.008439
"Dayglow",3,0.012658
"Precious Pepala",5,0.021097
"Beach Weather",1,0.004219
"PVRIS,070 Shake",1,0.004219
"ECÂF",1,0.004219
"Hotel Ugly",2,0.008439
"undefined",28,0.118143
"Ayla D'lyla,Miss Madeline",1,0.004219
"Studio Killers",1,0.004219
"The Aquadolls",1,0.004219
"Lily Allen",7,0.029536
"That Kid",1,0.004219
"Zella Day",4,0.016878
"Coco & Clair Clair",5,0.021097
"FLETCHER,Hayley Kiyoko",1,0.004219
"Selena Gomez,A$AP Rocky",2,0.008439
"Rina Sawayama,Bree Runway",1,0.004219
"Samantha Ronson",1,0.004219
"Cute Is What We Aim For",1,0.004219
"mgk,WILLOW",1,0.004219
"Caroline Loveglow",1,0.004219
"Men I Trust",1,0.004219
"Lorde",23,0.097046
"The Weeknd,Lana Del Rey",4,0.016878
"Play",2,0.008439
"SIRLIFIS MG",1,0.004219
"SirLofi",1,0.004219
"Yumi Zouma",1,0.004219
"Geowulf",1,0.004219
"Alice Phoebe Lou",1,0.004219
"Caroline Rose",1,0.004219
"CHROMANCE,Marcus Layton",1,0.004219
"Phoebe Ryan",1,0.004219
"Grace Phipps",6,0.025316
"The Orion Experience,ORION,Linda XO",1,0.004219
"Tyga,Doja Cat",1,0.004219
"MARINA,Beach Bunny",1,0.004219
"EASHA",1,0.004219
"Blu DeTiger",2,0.008439
"TOPS",1,0.004219
"Zendaya",2,0.008439
"MIKA,Ariana Grande",1,0.004219
"Boys World",1,0.004219
"Chelsea Collins",1,0.004219
"Jesse McCartney",3,0.012658
"DCS Lefty,Teddi Gold",1,0.004219
"Call Me Loop",1,0.004219
"Selena Gomez,Gucci Mane",2,0.008439
"Alice Chater",1,0.004219
"The Click Five",4,0.016878
"MIXIE",2,0.008439
"Halle Abadi",1,0.004219
"Em Beihold",2,0.008439
"Amaarae,Kali Uchis,MOLIY",2,0.008439
"Raffaella",2,0.008439
"Josie and the Pussycats",1,0.004219
"Magdalena Bay",2,0.008439
"The Band CAMINO",1,0.004219
"April Start",1,0.004219
"KAYE",1,0.004219
"Virgin Miri",2,0.008439
"City Girl,tiffi",1,0.004219
"Holy Molly",1,0.004219
"Sia,Kylie Minogue",1,0.004219
"Suki Waterhouse",5,0.021097
"Doja Cat;SZA",1,0.004219
"The Muffs",1,0.004219
"Britney Spears;Tinashe",1,0.004219
"Gwen Stefani;Eve",1,0.004219
"Jill Sobule",1,0.004219
"BTS;Halsey",1,0.004219
"Emily Browning;Stuart Murdoch;Belle and Sebastian",1,0.004219
"The Wonders",1,0.004219
"The Beach Boys",10,0.042194
"Cass Elliot",1,0.004219
"Sixpence None The Richer",5,0.021097
"Sheryl Crow",9,0.037975
"Dua Lipa;BLACKPINK",1,0.004219
"Beyoncé;JAŸ-Z",2,0.008439
"The Pussycat Dolls;Busta Rhymes",1,0.004219
"Lana Del Rey;Stevie Nicks",1,0.004219
"Lady Gaga;Florence Welch",1,0.004219
"Glee Cast",9,0.037975
"Katy Perry;Snoop Dogg",1,0.004219
"Gwen Stefani;Akon",1,0.004219
"Sharpay Evans;Lucas Grabeel;Disney",1,0.004219
"Superchick",1,0.004219
"Fifth Harmony;Kid Ink",1,0.004219
"Annaleigh Ashford;Delta Nus;Dequina Moore;Laura Bell Bundy;Leslie Kritzer",1,0.004219
"Beyoncé;Sean Paul",1,0.004219
"Nelly Furtado;Timbaland",1,0.004219
"Fergie;Ludacris",1,0.004219
"Nelly;City Spud",1,0.004219
"Vanessa Carlton",12,0.050633
"Cobra Starship;Leighton Meester",1,0.004219
"Taylor Dayne",3,0.012658
"Sara Paxton",1,0.004219
"Teitur",1,0.004219
"Courtney Jaye",1,0.004219
"Nikki Cleary",1,0.004219
"Naomi Scott",4,0.016878
"Donna Summer;Gigamesh",1,0.004219
"Alphabeat",1,0.004219
"The Romantics",3,0.012658
"fun.;Janelle Monáe",1,0.004219
"Weezer",18,0.075949
"Katrina & The Waves",4,0.016878
"Doja Cat;Gucci Mane",1,0.004219
"Tal Bachman",6,0.025316
"The La's",2,0.008439
"Grace Mitchell",1,0.004219
"Fergie;will.i.am",1,0.004219
"DoM",1,0.004219
"Tavares",1,0.004219
"The Undertones",1,0.004219
"Chaka Khan",1,0.004219
"I5",1,0.004219
"Kelly",1,0.004219
"Coco Jones",1,0.004219
"Nicki Minaj;Ice Spice;Aqua",1,0.004219
"KAROL G;Aldo Ranks",1,0.004219
"FIFTY FIFTY;Kaliii",1,0.004219
"Eddie Murphy",1,0.004219
"Glee Cast;Gwyneth Paltrow",1,0.004219
"Barbie;Mattel",1,0.004219
"Lindana",1,0.004219
"Kate Alexa",1,0.004219
"Maggie Rogers",14,0.059072
"Myra",1,0.004219
"Mark Ronson;Andrew Wyatt",1,0.004219
"Brandi Carlile;Catherine Carlile",1,0.004219
"The Bangles;Susanna Hoffs",1,0.004219
"salem ilese",1,0.004219
"Hey Monday",1,0.004219
"PinkPantheress;Zara Larsson",1,0.004219
"dodie",1,0.004219
"Juliana Chahayed",1,0.004219
"Billie Eilish,Khalid",1,0.004219
"Aqua,Tiësto",1,0.004219
"FIFTY FIFTY",1,0.004219
"Zara Larsson",13,0.054852
"TWICE",1,0.004219
"Little Mix,mgk",1,0.004219
"Taylor Swift,ELVIRA",1,0.004219
"Kylie Minogue,Olly Alexander (Years & Years)",1,0.004219
"Kris Kross Amsterdam,Sofía Reyes,Tinie Tempah",1,0.004219
"Britney Spears,Madonna",1,0.004219
"Becky G",8,0.033755
"IVE",1,0.004219
"Fironn",2,0.008439
"Ludwig Göransson",96,0.405063
"Hans Zimmer",60,0.253165
"Aphex Twin",3,0.012658
"Garrett Atterberry",2,0.008439
"The Cinematic Orchestra,London Metropolitan Orchestra",1,0.004219
"M83,Felsmann + Tiley",4,0.016878
"nowt",2,0.008439
"Wolfgang Amadeus Mozart,Michael Finnissy,Academy of Ancient Music,Stephen Cleobury,Choir of King's College, Cambridge",3,0.012658
"Justin Hurwitz",5,0.021097
"Giuseppe Verdi,Carmen Giannattasio,Veronica Simeoni,Alxander Timchenko,Carlo Colombara,Yuri Temirkanov,St. Petersburg Philharmonic Orchestra",1,0.004219
"Negatiator",1,0.004219
"Adele Adkins,Paul Epworth,Adele,J.A.C. Redford",3,0.012658
"Slowdive",2,0.008439
"Mojave 3",1,0.004219
"Pastel Ghost",1,0.004219
"Sidewalks and Skeletons",1,0.004219
"Billy Idol",3,0.012658
"Your Anxiety Buddy",1,0.004219
"noturgf",2,0.008439
"Chris Lorenzo",1,0.004219
"New Order",1,0.004219
"CamelPhat,Elderbrook",2,0.008439
"The Doobie Brothers",5,0.021097
"Gary B",1,0.004219
"Glen Campbell",7,0.029536
"Looking Glass",1,0.004219
"Badfinger",1,0.004219
"Dr. Hook",1,0.004219
"The Smashing Pumpkins",4,0.016878
"Édith Piaf",1,0.004219
"Louis Armstrong",4,0.016878
"Compay Segundo",1,0.004219
"Glenn Miller",1,0.004219
"Daryl Hall & John Oates",17,0.071730
"Creedence Clearwater Revival",23,0.097046
"Paul Desmond,The Dave Brubeck Quartet",1,0.004219
"Redbone",4,0.016878
"Blue Swede,Björn Skifs",2,0.008439
"Simple Minds",5,0.021097
"Guns N' Roses",10,0.042194
"America,George Martin",4,0.016878
"The Lemonheads",1,0.004219
"bôa",3,0.012658
"Jamiroquai",2,0.008439
"Modjo",3,0.012658
"Starship",6,0.025316
"The Chakachas",1,0.004219
"Dire Straits",7,0.029536
"Big Mountain",1,0.004219
"Matthew Wilder",3,0.012658
"Real Life",1,0.004219
"Lester Young,Oscar Peterson Trio",1,0.004219
"Videoclub,Adèle Castillon,Mattyeux",3,0.012658
"Johann Pachelbel,Kanon Orchestre de Chambre,Jean-François Paillard",1,0.004219
"Ludwig van Beethoven",1,0.004219
"Men At Work",8,0.033755
"311",7,0.029536
"Wham!",4,0.016878
"Maxence Cyrin",1,0.004219
"The Police",10,0.042194
"Blind Melon",2,0.008439
"Harry McClintock",1,0.004219
"Johnny Cash,June Carter Cash",1,0.004219
"Eddy Grant",1,0.004219
"Johnny Cash",6,0.025316
"Mazzy Star",2,0.008439
"Rush",1,0.004219
"Kenny Loggins",4,0.016878
"The Clash",6,0.025316
"Dexys Midnight Runners",6,0.025316
"Mister Loco",1,0.004219
"A3",1,0.004219
"Time Zone,John Lydon,Afrika Bambaataa",1,0.004219
"Don McLean",7,0.029536
"Ludwig van Beethoven,Berliner Philharmoniker,Kirill Petrenko",1,0.004219
"Modern Talking",2,0.008439
"Sarah Brightman,Andrea Bocelli",1,0.004219
"Stone Temple Pilots",4,0.016878
"泰葉",1,0.004219
"Morrissey",1,0.004219
"Northumbria",4,0.016878
"Hendyamps Studios",1,0.004219
"Apocryphos,Atrium Carceri,Kammarheit",1,0.004219
"Nina June",1,0.004219
"Young Summer",1,0.004219
"Pink Floyd",12,0.050633
"UNSECRET,Neoni",1,0.004219
"Sharon Van Etten",1,0.004219
"Klergy,Katie Garfield",1,0.004219
"Moby",1,0.004219
"KALEO",8,0.033755
"Hether",1,0.004219
"Foster The People",9,0.037975
"Ricky Nelson",1,0.004219
"Mac DeMarco",2,0.008439
"Take Care",1,0.004219
"Tanya Tucker",1,0.004219
"Betty Johnson",1,0.004219
"Timber Timbre",1,0.004219
"Royal Wood",1,0.004219
"Miracle Musical",1,0.004219
"AURORA",4,0.016878
"Bastille,Hans Zimmer",1,0.004219
"Vera Lynn,Sailors, Soldiers & Airmen of Her Majesty's Forces,Roland Shaw And His Orchestra",1,0.004219
"Gibran Alcocer,Anya Nami",1,0.004219
"Francis Lai,Christian Gaubert",7,0.029536
"NOISE",1,0.004219
"Ludwig van Beethoven,Luke Woodapple",2,0.008439
"Gibran Alcocer",5,0.021097
"Max Richter,Mari Samuelsen,Konzerthausorchester Berlin,Jonathan Stockhammer",3,0.012658
"Caleb Bryant",1,0.004219
"Akash Khaira",2,0.008439
"Jóhann Jóhannsson",41,0.172996
"Hans Zimmer,James Newton Howard",6,0.025316
"Steve Jablonsky",33,0.139241
"Emile Mosseri",2,0.008439
"Antonio Vivaldi,Joshua Bell,Academy of St. Martin in the Fields",2,0.008439
"Johannes Brahms,Wiener Philharmoniker,Claudio Abbado",2,0.008439
"Johann Sebastian Bach,Yo-Yo Ma",1,0.004219
"Ludwig van Beethoven,Igor Levit",1,0.004219
"Camille Saint-Saëns,Yo-Yo Ma,Kathryn Stott",1,0.004219
"Antonio Vivaldi,Adrian Chandler,La Serenissima",4,0.016878
"Wolfgang Amadeus Mozart,The City of Prague Philharmonic Orchestra,Richard Hein",1,0.004219
"Soundtrack Orchestra",1,0.004219
"Izzamuzzic,Julien Marchal",1,0.004219
"Pyotr Ilyich Tchaikovsky,André Previn,London Symphony Orchestra",1,0.004219
"derani",1,0.004219
"Two Steps from Hell,Thomas Bergersen",16,0.067511
"Claude Debussy,Minoire",1,0.004219
"Toshifumi Hinata",1,0.004219
"Carter Burwell,Dan Redfeld,Elizabeth Hedman",1,0.004219
"Antonin Charvat",2,0.008439
