artists,occurrence,freqency
"Flume",2,0.076923
"SALES",1,0.038462
"ZHU,Skrillex,THEY.",2,0.076923
"Travie McCoy,Sia",1,0.038462
"The Last Goodnight",1,0.038462
"Bliss n Eso,Gavin James",1,0.038462
"Peking Duk,AlunaGeorge,Aluna",1,0.038462
"Audien",1,0.038462
"Eiffel 65,Flume",1,0.038462
"Dom Dolla,Go Freek",1,0.038462
"Tsuki",1,0.038462
"Rudimental,Foxes",1,0.038462
"Thundamentals",3,0.115385
"Kanye West,Syleena Johnson",2,0.076923
"Flume,Reo Cragun",3,0.115385
"070 Shake,Ralphy River,Hack & Tree",1,0.038462
"NOTION",1,0.038462
"Rudimental,James Arthur",1,0.038462
"Alison Wonderland",2,0.076923
"Ou Est Le Swimming Pool",1,0.038462
"Martin Jensen",1,0.038462
"CJ",1,0.038462
"Major Lazer,Justin Bieber,MØ",1,0.038462
"iamjakehill",1,0.038462
"Skrillex,Poo Bear",1,0.038462
"Juice WRLD,Marshmello",3,0.115385
"Juice WRLD,Trippie Redd",1,0.038462
"Juice WRLD,Halsey",2,0.076923
"potsu,Shiloh",1,0.038462
"Day1,MONTELLEM",1,0.038462
"Thundamentals,Mataya",1,0.038462
"Quinn XCII",2,0.076923
"Louis The Child,Wafia",2,0.076923
"Dennis Kruissen,Drew Love",1,0.038462
"Triple One",2,0.076923
"Robinson,Joe Stone",1,0.038462
"iann dior,Trippie Redd",2,0.076923
"Illy,Vera Blue",1,0.038462
"360,PEZ",1,0.038462
"Dizzee Rascal,Chrom3,Calvin Harris",1,0.038462
"Take Me To Your Best Friends House",1,0.038462
"blackbear",6,0.230769
"Bomfunk MC's",1,0.038462
"Headie One,Stormzy,ONEFOUR,AJ Tracey",1,0.038462
"Sia,Diplo,Labrinth,LSD,Lost Frequencies",1,0.038462
"Lotus,SPYZR,Salt-N-Pepa",1,0.038462
"Flume,Toro y Moi",1,0.038462
"Mura Masa,slowthai",1,0.038462
"Drake,Lil Durk",1,0.038462
"Joji",1,0.038462
"The Chats",1,0.038462
"Marcus Marr,Nick Murphy",1,0.038462
"Flume,Chet Faker",1,0.038462
"Amy Shark",1,0.038462
"DJ Deeon",1,0.038462
"Rod Wave",2,0.076923
"mgk,YUNGBLUD,Travis Barker",1,0.038462
"KYLE,Kehlani",1,0.038462
"Illy,Anne-Marie",1,0.038462
"Russ Millions,Tion Wayne,Aitch,Swarmz,Sav'o,JAY1",1,0.038462
"DJ Snake,Bipolar Sunshine",1,0.038462
"Chance the Rapper,Knox Fortune",1,0.038462
"Myles Parrish,Scotty Sire,Heath Hussar",1,0.038462
"Rodney Atkins,The Fisk Jubilee Singers",1,0.038462
"Adam McClure",2,0.076923
"mgk,Halsey",1,0.038462
"Tiga,Pusha T,Jauz",1,0.038462
"Jack Ü,Skrillex,Diplo,Justin Bieber,Marshmello",1,0.038462
"Hermitude,Flume",2,0.076923
"memelord",1,0.038462
"Marcelo D2,Claudia",1,0.038462
"Hilltop Hoods,Sia",2,0.076923
"Jelly Roll,Struggle",1,0.038462
"benny blanco,Juice WRLD,Brendon Urie",1,0.038462
"Future,Juice WRLD",1,0.038462
"Justin Bieber,benny blanco",1,0.038462
"DeJ Loaf,Big Sean",1,0.038462
"The Living End",1,0.038462
"Def Leppard",1,0.038462
"Carnage,Lil Yachty",1,0.038462
"ElyOtto",1,0.038462
"Rich The Kid",2,0.076923
"Sigma",1,0.038462
"DJ Khaled,Justin Bieber,Quavo,Chance the Rapper",1,0.038462
"Kygo,Miguel",1,0.038462
"Lil Nas X,Billy Ray Cyrus",1,0.038462
"Cheat Codes,Demi Lovato",1,0.038462
"Chet Faker",2,0.076923
"$NOT,Maggie Lindemann",1,0.038462
"Daft Punk",2,0.076923
"Disclosure,AlunaGeorge",1,0.038462
"Ed Sheeran,Rudimental",1,0.038462
"Rudimental,Emeli Sandé,Nas",1,0.038462
"Zero",1,0.038462
"Chillinit",2,0.076923
"24kGoldn,Futosé",1,0.038462
"Daft Punk,Pharrell Williams",1,0.038462
"Khalid,Disclosure",1,0.038462
"Showtek,We Are Loud,Sonny Wilson",1,0.038462
"David Guetta,Showtek,VASSY",1,0.038462
"The Screaming Jets",1,0.038462
"The Chords",1,0.038462
"Dr. Fresch,Baby Eazy E",1,0.038462
"Riton,Kah-Lo",1,0.038462
"Skrillex,Sirah",1,0.038462
"Grima x Azza,TNA",1,0.038462
"Bassjackers,Luciana",1,0.038462
"NOTD,Felix Jaehn,Captain Cuts,Georgia Ku",1,0.038462
"YNW Melly",1,0.038462
"sagun,Shiloh Dynasty",1,0.038462
"gnash,Olivia O'Brien",1,0.038462
"Flume,Tove Lo",2,0.076923
"Charli xcx,Kim Petras,Jay Park",1,0.038462
"Mooski",1,0.038462
"DJ Fresh,Flux Pavilion",1,0.038462
"Moonshine Bandits,Colt Ford",1,0.038462
"Travis Scott,Young Thug,M.I.A.",1,0.038462
"Ritt Momney",1,0.038462
"MC Pat Flynn",1,0.038462
"KLOE,SACHI",1,0.038462
"Bastille,Don Diablo",1,0.038462
"1991",1,0.038462
"Snakehips,Tinashe,Chance the Rapper,Wave Racer",1,0.038462
"Pham,Yung Fusion",1,0.038462
"Labrinth,Tinie Tempah",2,0.076923
"JAY-Z,Linkin Park",1,0.038462
"Shou",1,0.038462
"Hayden James,Nat Dunn",1,0.038462
"Sigala,Bryn Christopher",1,0.038462
"Kygo,Maty Noyes",1,0.038462
"Diplo,Sleepy Tom",1,0.038462
"Kygo,Parson James",1,0.038462
"mgk",5,0.192308
"mgk,iann dior",1,0.038462
"mgk,YUNGBLUD,The Used,robbietheused",1,0.038462
"mgk,Naomi Wild",1,0.038462
"Anne-Marie,KSI,Digital Farm Animals",1,0.038462
"mgk,Kellin Quinn",1,0.038462
"Hailee Steinfeld,Alesso,Florida Georgia Line,WATT",1,0.038462
"Clean Bandit,Demi Lovato",1,0.038462
"Beddy Rays",1,0.038462
"Allday,Memphis LK",1,0.038462
"Tion Wayne,Russ Millions,ArrDee,E1 (3x3),ZT (3x3),Bugzy Malone,Buni,Fivio Foreign,Darkoo",1,0.038462
"Bliss n Eso",1,0.038462
"Marlon Roudette",1,0.038462
"Avicii,Sandro Cavazza",1,0.038462
"Nevada,Mark Morrison,Fetty Wap",1,0.038462
"Dizzee Rascal",1,0.038462
"A^K",1,0.038462
"Tash Sultana,Josh Cashman",1,0.038462
"JiKay,MNKN,Gaby Henshaw,Not Your Dope",1,0.038462
"Post Malone,Ty Dolla $ign",1,0.038462
"BlocBoy JB,Drake",1,0.038462
"Mura Masa,Bonzai",1,0.038462
"Post Malone,Nicki Minaj",1,0.038462
"Martin Garrix,Khalid",1,0.038462
"Rudimental,Andy C",1,0.038462
"Surf Mesa,Emilee",1,0.038462
"Carmouflage Rose",1,0.038462
"The Hunna",1,0.038462
"Hentai Xander",1,0.038462
"Jack Daily",1,0.038462
"Robin Schulz,Jasmine Thompson",1,0.038462
"BabyJake",1,0.038462
"Lil Tecca,Juice WRLD",1,0.038462
"Flume,KUČKA",1,0.038462
"Major Lazer,Skip Marley",1,0.038462
"Kaskade,Meghan Trainor",1,0.038462
"Clean Bandit,Julia Michaels",1,0.038462
"Lil Nas X,DaBaby",1,0.038462
"Party Pupils",2,0.076923
"Marshmello,CHVRCHES",1,0.038462
"Esoterik,James Crooks,Asta",1,0.038462
"Kita Alexander",1,0.038462
"VANO 3000,BADBADNOTGOOD,Samuel T. Herring",1,0.038462
"Glass Animals,iann dior",1,0.038462
"Majestic,Boney M.",1,0.038462
"RL Grime,24hrs",1,0.038462
"Petit Biscuit,Zac Samuel",1,0.038462
"KSI,S-X,Lil Baby,Rick Ross",1,0.038462
"Trevor Daniel",1,0.038462
"Wale,Major Lazer,Dua Lipa,Wizkid",1,0.038462
"OTR,ford.",1,0.038462
"Drake,Quavo,Travis Scott",1,0.038462
"Rudimental,Ella Eyre",2,0.076923
"Loud Luxury,Bryce Vine",1,0.038462
"Natalie La Rose,Jeremih",1,0.038462
"Oliver Heldens,Becky Hill",1,0.038462
"Steve Aoki,Louis Tomlinson",1,0.038462
"Hayden James,GRAACE",1,0.038462
"Cheat Codes,Fetty Wap,CVBZ",1,0.038462
"Tujamo",1,0.038462
"Alannah Myles",1,0.038462
"Lilyisthatyou",1,0.038462
"Codeko",1,0.038462
"KDBofficial",1,0.038462
"Sleepy Hallow",1,0.038462
"Jake Woolf,Jake Rock",1,0.038462
"Sgt Slick",1,0.038462
"Fatboy Slim,Sultan + Shepard",1,0.038462
"Kim Churchill",1,0.038462
"Flume,Tove Lo,ILLENIUM",1,0.038462
"Lil Wayne,Bruno Mars",1,0.038462
"Subsonic",1,0.038462
"BLVCK CROWZ",1,0.038462
"San Holo,Bipolar Sunshine",1,0.038462
"PEZ,360,Hailey Cramer",1,0.038462
"Touch Sensitive",1,0.038462
"Neezy",1,0.038462
"SACHI,NÏKA",1,0.038462
"Vera Blue",2,0.076923
"Xavier Rudd",1,0.038462
"Dallas Steele",1,0.038462
"Coyote Theory",1,0.038462
"Lucky Luke,Austuzhe",1,0.038462
"London Grammar",1,0.038462
"Tritonal,Angel Taylor,Koven",1,0.038462
"Kanye West,Kid Cudi,Raekwon",1,0.038462
"Donnie Dumphy",1,0.038462
"Soleil Bashale",1,0.038462
"Paul Kelly",1,0.038462
"Bluejuice",1,0.038462
"PinkPantheress",2,0.076923
"Tony Zune",1,0.038462
"Sueco",1,0.038462
"Uppermost",1,0.038462
"Shouse,David Guetta",1,0.038462
"Rancid Eddie",1,0.038462
"Sydney Yungins",1,0.038462
"24kGoldn,DaBaby",1,0.038462
"Rita Ora,Krept & Konan,Zdot",1,0.038462
"SwitchOTR,A1 x J1",1,0.038462
"Baker Boy",2,0.076923
"David Guetta",1,0.038462
"Lisa Mitchell",1,0.038462
"HXLLYWOOD,Soulja Boy,Kayla Nicole",1,0.038462
"James McKay",1,0.038462
"Birdhouse,Ben Beal,Engelwood,Jeff Kaale",1,0.038462
"Major Lazer,Tove Lo",1,0.038462
"Boombox Cartel,Nevve",1,0.038462
"Matt Easton",1,0.038462
"Herobust",1,0.038462
"Busta Rhymes,Mariah Carey,Flipmode Squad",1,0.038462
"Jauz,JOYRYDE",1,0.038462
"Luude,Colin Hay",1,0.038462
"Urbandawn,Tyson Kelly",2,0.076923
"Avicii,Rita Ora",1,0.038462
"Avicii,Agnes,Vargas & Lagola",1,0.038462
"Lonestar",1,0.038462
"Kris Kross Amsterdam,The Boy Next Door,Conor Maynard",1,0.038462
"DJ Khaled,SZA",1,0.038462
"DJ Snake,George Maple",1,0.038462
"Hippie Sabotage",1,0.038462
"Dylan Sitts",1,0.038462
"Rick Ross,Drake",1,0.038462
"Marshmello",1,0.038462
"ABSRDST,Diveo",1,0.038462
"INZO",1,0.038462
"Yolanda Be Cool,DCup",1,0.038462
"Bliss n Eso,Dizzy Wright,Rob Curly",1,0.038462
"The Chainsmokers,Drew Love",1,0.038462
"Hilltop Hoods,Maverick Sabre,Brother Ali",1,0.038462
"Matt Corby",2,0.076923
"S1mba,Hooligan Hefs,Youngn Lipz,Hooks",1,0.038462
"The Chainsmokers,Kelsea Ballerini",1,0.038462
"TOKYO’S REVENGE",1,0.038462
"Ladyhawke,Toddla T.,Ross Orton",1,0.038462
"Hilltop Hoods,Adrian Eagle",1,0.038462
"Sage The Gemini",1,0.038462
"ArrDee",2,0.076923
"HAZEY",1,0.038462
"Flume,MAY-A",1,0.038462
"Skepsis",1,0.038462
"Ejeca",1,0.038462
"Mantaraybryn",1,0.038462
"Vibe Chemistry",3,0.115385
"Jessie Murph",1,0.038462
"Cypress Hill",1,0.038462
"Dreamville,JID,Bas,J. Cole,EARTHGANG,Young Nudy",1,0.038462
"iann dior,mgk,Travis Barker",1,0.038462
"Taiki Nulight,AC Slater",1,0.038462
"The Chainsmokers,Phoebe Ryan,Oliver Heldens",1,0.038462
"Major Lazer,Khalid,Death Stranding: Timefall,Diplo",1,0.038462
"Matt Maeson,Vallis Alps",1,0.038462
"Crooked Colours,Ivan Ooze",1,0.038462
"Fresco Trey",1,0.038462
"Manfred Mann's Earth Band",1,0.038462
"Drezo",1,0.038462
"LunchMoney Lewis,Chloe Angelides",1,0.038462
"DaBaby,YoungBoy Never Broke Again",1,0.038462
"Illy,Jenna McDougall",1,0.038462
"Mr Traumatik,Local,Fernquest",1,0.038462
"Elli Eli",1,0.038462
"Bugs",1,0.038462
"Oliver Tree",1,0.038462
"ODESZA,Bettye LaVette",1,0.038462
"Bru-C,Bou",1,0.038462
"venbee,Dan Fable",1,0.038462
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Mike Slap",1,0.038462
"Enderboybeats",1,0.038462
"Leah Kate",1,0.038462
"conner",1,0.038462
"James Hype,Ayak,Dots Per Inch,TS7",1,0.038462
"Madeline The Person",1,0.038462
"Sarah Cothran",1,0.038462
"niteboi",1,0.038462
"Waypoint",2,0.076923
"Sub Focus",1,0.038462
"Wilkinson,Becky Hill",1,0.038462
"DJ Fresh,Bou,Used",1,0.038462
"Flume,Toro y Moi,High Contrast",1,0.038462
"20syl,Oddisee",1,0.038462
"KVSH,Schillist,Benny Morrell",1,0.038462
"Nia Archives",1,0.038462
"Au/Ra,Culture Shock",1,0.038462
"Nonsens",1,0.038462
"Iceboy Ben",1,0.038462
"Clean Bandit,Luude,A7S",1,0.038462
"Regard,Olly Alexander (Years & Years),Luude",1,0.038462
"Tyler Hubbard",1,0.038462
"Luude,Mattafix",1,0.038462
"Bad Boy Chiller Crew",1,0.038462
"Hermitude,Buddy,BJ The Chicago Kid",1,0.038462
"The Vanns",1,0.038462
"Alice Cooper",1,0.038462
"Sammy Virji",3,0.115385
"Obskür",1,0.038462
"ArrDee,Kyla",1,0.038462
"Ghostface Playa",1,0.038462
"Fivio Foreign,The Kid LAROI",1,0.038462
"JK-47,DREDUB",1,0.038462
"Central Cee",1,0.038462
"SICK LEGEND",1,0.038462
"Harley D",1,0.038462
"CamelPhat,Elderbrook",1,0.038462
"KSI,Tom Grennan",1,0.038462
"The Herd,John Schumann",1,0.038462
"Izzy Bizu",1,0.038462
"Wretch 32",1,0.038462
"Ice Spice",1,0.038462
"Major Lazer,Travis Scott,Camila Cabello,Quavo",1,0.038462
"Puretone",1,0.038462
"Kordhell",1,0.038462
"Lil Dicky",1,0.038462
"KSI",1,0.038462
"venbee,goddard.",1,0.038462
"Melodysheep",1,0.038462
"Florence + The Machine,Dizzee Rascal",1,0.038462
"2Pac,Elton John",1,0.038462
"Disrupta",1,0.038462
"MC Mazzie,Mc Rd,DJ NpcSize,DJ Wizard",1,0.038462
"Oliver Tree,Robin Schulz",1,0.038462
"Marilyn Manson",1,0.038462
"The Highwaymen,Willie Nelson,Johnny Cash,Waylon Jennings,Kris Kristofferson",1,0.038462
"TALK",1,0.038462
"MEDUZA,James Carter,Elley Duhé,FAST BOY",1,0.038462
"ZODIVK",1,0.038462
"SUPER-Hi,NEEKA",1,0.038462
"Elton John,Britney Spears",1,0.038462
"Justice Crew",1,0.038462
"Asta,Allday",1,0.038462
"Fred again..",2,0.076923
"EZRA,Eduardo Luzquiños",1,0.038462
"Prinz,Liilz",1,0.038462
"Bakermat",1,0.038462
"Hockey Dad",1,0.038462
"Gang of Youths",2,0.076923
"Shag Rock",2,0.076923
"Sticky Fingers,Lyall Moloney",1,0.038462
"B.o.B",1,0.038462
"Lil Xxel",1,0.038462
"TWISTED,Oliver Tree",1,0.038462
"Coi Leray,DJ Smallz 732",1,0.038462
"Post Malone,The Kid LAROI",2,0.076923
"The Game,50 Cent",1,0.038462
"Oliver Tree,sped up nightcore",1,0.038462
"James Hype,Miggy Dela Rosa",1,0.038462
"Fred again..,Delilah Montagu",1,0.038462
"Fred again..,Swedish House Mafia,Future",1,0.038462
"EKKSTACY",1,0.038462
"Zach Hood",1,0.038462
"Hoodie Allen",1,0.038462
"Peking Duk,Icona Pop",1,0.038462
"Peking Duk,Elliphant",1,0.038462
"Hermitude,Hoodlem",1,0.038462
"Diplo,Sleepy Tom,Boombox Cartel",1,0.038462
"PNAU,Kira Divine,Marques Toliver",1,0.038462
"Itch,Megan Joy",1,0.038462
"Hermitude,Mataya,Young Tapz",1,0.038462
"Evermore",1,0.038462
"Broiler,RAVVEL",1,0.038462
"Sol Rising",1,0.038462
"G2M",1,0.038462
"Underdog",1,0.038462
"Lofi Xsense",1,0.038462
"ISTERIF",1,0.038462
"ZZ Ward,Gary Clark Jr.",1,0.038462
"Disclosure,RAYE",1,0.038462
"Jungle,Bas",1,0.038462
"Pharoahe Monch",1,0.038462
"Rudimental,John Newman",1,0.038462
"Rudimental,John Newman,Alex Clare",1,0.038462
"Benny Benassi,Gary Go",1,0.038462
"PinkPantheress,Ice Spice",1,0.038462
"Mallrat",1,0.038462
"Ball Park Music",1,0.038462
"Skrillex,Fred again..,Flowdan",2,0.076923
"gnash",1,0.038462
"DJ DENZ The Rooster",1,0.038462
"What So Not,Branchez",1,0.038462
"Evan Honer,Julia DiGrazia",2,0.076923
"Kris Kross",1,0.038462
"Foals",1,0.038462
"The Who",1,0.038462
"Newton Faulkner",1,0.038462
"Ella Eyre",1,0.038462
"Seafret,sped up + slowed",1,0.038462
"Bad Meets Evil",1,0.038462
"Sigma,Paloma Faith",1,0.038462
"Little Red",1,0.038462
"Flamzyvibes",1,0.038462
"Lorde,Flume",1,0.038462
"Pola & Bryson,Emily Makis",1,0.038462
"lovelytheband,Cash Cash",1,0.038462
"Cat Burns,goddard.",1,0.038462
"Brenn!",1,0.038462
"Dami Im",1,0.038462
"Mac Miller,The Temper Trap",2,0.076923
"Baker Boy,Bernard Fanning",1,0.038462
"SaraLisa",1,0.038462
"The Outfield",1,0.038462
"Nappy Roots",1,0.038462
"Richy Mitch & The Coal Miners",2,0.076923
"Between You & Me",1,0.038462
"Avicii,Aloe Blacc",1,0.038462
"Libianca,sped up + slowed",1,0.038462
"Dezko",1,0.038462
"Fred again..,Dermot Kennedy",1,0.038462
"Fred again..,The Blessed Madonna",1,0.038462
"Shake Music",1,0.038462
"Galantis,Throttle",1,0.038462
"Kanye West,Mos Def,Freeway,The Boys Choir Of Harlem",1,0.038462
"Kanye West,Lupe Fiasco",1,0.038462
"Major Lazer,Amber Coffman",1,0.038462
"Dave,Central Cee",1,0.038462
"HARDY",2,0.076923
"Elley Duhé,Whethan",1,0.038462
"CALVO,DAZZ",1,0.038462
"Morgan Wallen,ERNEST",1,0.038462
"Tory Lanez,Trippie Redd,Yoko Gold",2,0.076923
"FISHER,Aatig",1,0.038462
"Lil Durk,J. Cole",2,0.076923
"Garrett Atterberry",1,0.038462
"cassö,RAYE,D-Block Europe",1,0.038462
"FooR,Ellie Evans",1,0.038462
"Partiboi69,Juicy Romance",1,0.038462
"Mall Grab",1,0.038462
"Teddybears,Mad Cobra",1,0.038462
"Jog,CJ ROLO",1,0.038462
"The Seekers",1,0.038462
"Oliver Anthony Music",1,0.038462
"Sam Barber",1,0.038462
"Dylan Gossett",2,0.076923
"Zach Bryan,The War And Treaty",2,0.076923
"Charli xcx",1,0.038462
"Philip Bailey,Phil Collins",1,0.038462
"Whale and the Wolf",1,0.038462
"Old Mervs",1,0.038462
"James Johnston",1,0.038462
"asiris",3,0.115385
"Abby Anderson",1,0.038462
"K Motionz,Songer",1,0.038462
"sped up nightcore",1,0.038462
"Kenya Grace",1,0.038462
"Pitbull,G.R.L.",1,0.038462
"Rita Ora",1,0.038462
"VisionV,PHEA",1,0.038462
"PALASTIC",1,0.038462
"Wyatt Flores",1,0.038462
"Justus Bennetts",1,0.038462
"Mella Dee",1,0.038462
"Armand Van Helden,A-Trak,Duck Sauce",1,0.038462
"Sycco,Flume,Chrome Sparks",1,0.038462
"Noah Kahan,Gracie Abrams",4,0.153846
"Zach Bryan,Noah Kahan",2,0.076923
"AJ Tracey",1,0.038462
"Kygo",1,0.038462
"NOTION,Carrie Baxter",1,0.038462
"Wilkinson,ILIRA,iiola,Tom Cane",1,0.038462
"Lavern",1,0.038462
"Issey Cross",1,0.038462
"Dom Dolla",1,0.038462
"Chase & Status,Bou,Flowdan,IRAH,Trigga,Takura",1,0.038462
"Tom Santa",1,0.038462
"Rudimental,Charlotte Plank,Vibe Chemistry",1,0.038462
"You Me At Six",1,0.038462
"Royel Otis",5,0.192308
"Lime Cordiale,IDRIS",1,0.038462
"Hailey Whitters",1,0.038462
"YG Marley",2,0.076923
"Michael Wilbur",1,0.038462
"What So Not,MØ",1,0.038462
"Skrillex,Porter Robinson,Bibi Bourelly",1,0.038462
"Noah Kahan,Sam Fender",2,0.076923
"Zach Bryan,Maggie Rogers",2,0.076923
"D.O.D,Carla Monroe",1,0.038462
"Evan Honer",2,0.076923
"Montaigne",1,0.038462
"NOTION,Cecelia",1,0.038462
"JOHN BALAYA",1,0.038462
"ODESZA,Zyra",1,0.038462
"SILK",1,0.038462
"Badger,Natasha Bedingfield",1,0.038462
"Astrality,Thandi",1,0.038462
"i_o,Tommy Trash,Daisy Guttridge",1,0.038462
"Disco Lines,Miggy Dela Rosa",1,0.038462
"Bakar,Summer Walker",2,0.076923
"Kim Carnes",1,0.038462
"Flight Facilities,Giselle",1,0.038462
"me n ü",1,0.038462
"Daniel Allan,Lyrah",1,0.038462
"Thirty Seconds To Mars",1,0.038462
"Swedish House Mafia,Connie Constance",1,0.038462
"Swedish House Mafia,Mapei",1,0.038462
"Tucker Wetmore",2,0.076923
"Martin Garrix,Dean Lewis",1,0.038462
"Lana Del Rey,Cedric Gervais,Carlos Cid",1,0.038462
"The Smith Street Band",1,0.038462
"Gryffin,Stanaj",1,0.038462
"Djo",2,0.076923
"Bullets And Octane",1,0.038462
"Jaxomy,Agatino Romero,Raffaella Carrà",1,0.038462
"Armin van Buuren,Punctual,Alika",1,0.038462
"Shaboozey",2,0.076923
"Tommy Richman",1,0.038462
"Bo Burnham",1,0.038462
"Dylan Espeseth",1,0.038462
"The Stranglers",1,0.038462
"Hiko",1,0.038462
"JEV",1,0.038462
"Lil Man J",1,0.038462
"Art of Sleeping",2,0.076923
"Stellar",1,0.038462
"Tion Wayne,La Roux",1,0.038462
"Azure Ryder",1,0.038462
"FrankJavCee",1,0.038462
"Emmit Fenn,Rebūke",1,0.038462
"Zach Bryan,The Lumineers",2,0.076923
"Noah Kahan,Hozier",2,0.076923
"Armand Van Helden",1,0.038462
"Troye Sivan,PinkPantheress,Hyunjin",1,0.038462
"Skrillex,Boys Noize,Opus III",1,0.038462
"Mason,Princess Superstar",1,0.038462
"ALMA",1,0.038462
"Fred again..,Anderson .Paak,CHIKA",1,0.038462
"Bobby Brown",1,0.038462
"Rudimental,Major Lazer,Anne-Marie,Mr Eazi",1,0.038462
"Tech N9ne",1,0.038462
"Icona Pop,Ultra Naté",1,0.038462
"Toadies",2,0.076923
"Ella Langley,Riley Green",1,0.038462
"Fred again..,Angie McMahon",1,0.038462
"Fontaines D.C.",1,0.038462
"Kisschasy",1,0.038462
"Lykke Li,The Magician",1,0.038462
"Sesh Tunes Scotland",1,0.038462
"Beave",1,0.038462
"Don Diablo,AR/CO",1,0.038462
"Benzz",1,0.038462
"Gravagerz",1,0.038462
"Tom Waits",1,0.038462
"nimino",1,0.038462
"Obie Trice,Dr. Dre",1,0.038462
"Famy",1,0.038462
"Qwote,Pitbull,Lucenzo",1,0.038462
"George Thorogood & The Destroyers",1,0.038462
"Jalen Ngonda",1,0.038462
"Diffrent",1,0.038462
"Adrien Nunez",2,0.076923
"WOLTERS",1,0.038462
"Teena Marie",1,0.038462
"BUNT.,Mapei",1,0.038462
"Chase & Status,Stormzy",1,0.038462
"Jaden Bojsen,Sami Brielle",1,0.038462
"Hammer House,Mass Medium",1,0.038462
"Netsky,Babl Lemmens,Daddy Waku,Chantal Kashala",1,0.038462
"Gigi Perez",4,0.153846
"D-Devils,Rumix,Highbreeze",1,0.038462
"Young MC",1,0.038462
"Pete Rock & C.L. Smooth",1,0.038462
"Thomas Barrandon",1,0.038462
"Andy C,Becky Hill",1,0.038462
"Olly Murs,Demi Lovato",1,0.038462
"Youngblood Hawke",1,0.038462
"Sweet Female Attitude",1,0.038462
"Ole 60",2,0.076923
"Taxiride",1,0.038462
"The Getaway Plan",1,0.038462
"Joy Anonymous,Sammy Virji",1,0.038462
"Sebastian Schub",1,0.038462
"Audioslave",1,0.038462
"Leonard Cohen",1,0.038462
"NewEra",1,0.038462
"Jersey",1,0.038462
"Gabriella Cilmi",1,0.038462
"GANGgajang",1,0.038462
"Terrence Parker",1,0.038462
"Future,Drake",1,0.038462
"KSI,Trippie Redd",1,0.038462
"Big Wild,Tove Styrke",1,0.038462
"Classified",1,0.038462
"Caesars",1,0.038462
"Thomas Jack,Nico & Vinz",1,0.038462
"Curbi",1,0.038462
"Mr Traumatik,Kyron Murrell,Tomek Zyl",1,0.038462
"Retrowaves",1,0.038462
"FISHER,Kita Alexander",1,0.038462
"Wynter Gordon",1,0.038462
"KAYTRANADA,H.E.R.",1,0.038462
"Bou",1,0.038462
"Chrystal,NOTION",1,0.038462
"BUNT.,Nate Traveller",1,0.038462
"Guru Josh Project,Klaas",1,0.038462
"Eagles Of Death Metal",1,0.038462
"2Pac,Talent",1,0.038462
"The Notorious B.I.G.,Mase,Diddy",1,0.038462
"BENNETT",1,0.038462
"NOTSOBAD,MA:RK",1,0.038462
"Vibe Chemistry,Local,Window Kid,Example,Elro",1,0.038462
"Fred again..,Clara Ward",1,0.038462
"Fred again..,Lil Yachty,Overmono",1,0.038462
"PALASTIC,LissA",1,0.038462
"Elliot Greer,MC4D",1,0.038462
"Authority Zero",1,0.038462
"Black Eyed Peas,Papa Roach",1,0.038462
"Sam Barber,Avery Anna",2,0.076923
"Qwopdef",1,0.038462
"Kverz",1,0.038462
"Everything But The Girl,Todd Terry",1,0.038462
"NOTD,Bea Miller",1,0.038462
"beabadoobee",1,0.038462
"Macky Gee,Stuart Rowe",1,0.038462
"Dom Dolla,Tove Lo",1,0.038462
"Camp Cope",1,0.038462
"DNMO,Wolfy Lights,Blooom",1,0.038462
"D.O.D,Sub Focus",1,0.038462
"Nosi",1,0.038462
"PAWSA",1,0.038462
"Roman Nasenmensch,domi4wave",1,0.038462
"Skepta,Cheb Rabi,B Live",1,0.038462
"The Notorious B.I.G.,Faith Evans,The Game",1,0.038462
"Billy Squier",1,0.038462
"Sleepy Hallow,347aidan",1,0.038462
"Louis The Child,Evalyn",1,0.038462
"Chase & Status,Clementine Douglas",1,0.038462
"Kemi not a Kid",1,0.038462
"Evil Ebenezer",1,0.038462
"The Brudi Brothers",1,0.038462
"Gracie Abrams,Taylor Swift",3,0.115385
"Taylor Swift,Florence + The Machine",2,0.076923
"Taylor Swift,Hayley Williams",1,0.038462
"Genevieve Stokes",1,0.038462
"Sadie Jean",1,0.038462
"Taylor Swift,Lana Del Rey",1,0.038462
"Taylor Swift,Gary Lightbody",1,0.038462
"Tate McRae,The Kid LAROI",1,0.038462
"Taylor Swift,Post Malone",1,0.038462
"The Weeknd,JENNIE,Lily-Rose Depp",1,0.038462
"Noah Kahan,Lizzy McAlpine",1,0.038462
"Mac Miller,Miguel",1,0.038462
"The Kid LAROI,Polo G,Stunna Gambino",1,0.038462
"Clubhouse",1,0.038462
"Nicki Minaj,Travis Scott,Chris Brown,Sexyy Red",1,0.038462
"Kanye West,Clipse,Kenny G",1,0.038462
"The Weeknd,Playboi Carti,Madonna",1,0.038462
"Post Malone,Justin Bieber",1,0.038462
"mike.",2,0.076923
"Jack Harlow,Static Major,Bryson Tiller",1,0.038462
"Kodak Black,NLE Choppa,Jimin,JVKE,Muni Long,Fast & Furious: The Fast Saga",1,0.038462
"Toosii,Khalid",1,0.038462
"ILLENIUM,Jon Bellion",1,0.038462
"Rae Sremmurd,Swae Lee,Slim Jxmmi",1,0.038462
