tracks,occurrence,freqency
"Nine in the Afternoon",1,0.100000
"Fader",1,0.100000
"my friend's toyota",1,0.100000
"Price",1,0.100000
"Dial Drunk (with Post Malone)",4,0.400000
"Please Don't Go",1,0.100000
"Used To Be Young",1,0.100000
"F.N.T.",1,0.100000
"Give Me Love",1,0.100000
"A Whole Day’s Night",1,0.100000
"Real Life Sux",1,0.100000
"Lil Boo Thang",1,0.100000
"Techno Disco Tool",1,0.100000
"aNYway - Club Mix",1,0.100000
"Ripple",1,0.100000
"Everywhere, Everything (with Gracie Abrams)",3,0.300000
"Sarah's Place (feat. Noah Kahan)",2,0.200000
"You’re Gonna Go Far",3,0.300000
"Wifey Riddim",1,0.100000
"Step To My Girl",1,0.100000
"Otherside (feat. Fences) [Ryan Lewis Remix]",1,0.100000
"ID - Ultra Music Festival Anthem",1,0.100000
"If U Need It",1,0.100000
"FOUND LOVE (feat. Carrie Baxter)",1,0.100000
"Infinity - feat. ILIRA, iiola & Tom Cane",1,0.100000
"Plastic Hearts",1,0.100000
"Sunshine",2,0.200000
"Bittersweet Goodbye",1,0.100000
"Saving Up",1,0.100000
"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",1,0.100000
"Rainfall (Praise You)",1,0.100000
"Dancing is Healing",1,0.100000
"Underdog",1,0.100000
"Oysters In My Pocket",1,0.100000
"Addicted To The Sunshine",1,0.100000
"Apple Crumble",1,0.100000
"You Were Right",1,0.100000
"Ain't No Rest for the Wicked",1,0.100000
"Everything She Ain’t",1,0.100000
"Praise Jah In The Moonlight",2,0.200000
"SMASH",1,0.100000
"Mercy (2022 Edit) [feat. MØ]",1,0.100000
"Still Here (with the ones that I came with)",1,0.100000
"Love Me Again",1,0.100000
"Homesick (with Sam Fender)",2,0.200000
"Burn, Burn, Burn",2,0.200000
"Dawns (feat. Maggie Rogers)",2,0.200000
"Mr. Forgettable",2,0.200000
"Murder on the Dancefloor - triple j Like A Version",2,0.200000
"Change",1,0.100000
"Monsters",2,0.200000
"Still Sleepless",1,0.100000
"Maneater",1,0.100000
"idk shit about cars",1,0.100000
"Silver Lining",1,0.100000
"Dirty Love",1,0.100000
"Because I Love You",1,0.100000
"Real (feat. Cecelia) - VIP Mix",1,0.100000
"Unwritten",3,0.300000
"NICOTEEN",1,0.100000
"Austin",1,0.100000
"Say My Name",1,0.100000
"Quiver",1,0.100000
"Time After Time",1,0.100000
"Hit Me With Your Best Shot",2,0.200000
"You Can Call Me Al",1,0.100000
"Faint",1,0.100000
"Hot Dog",1,0.100000
"These Words",1,0.100000
"Times Are Changing",1,0.100000
"Undercover Martyn",1,0.100000
"Let Me Go",1,0.100000
"Blurring the Lines",1,0.100000
"Hell N Back (feat. Summer Walker)",2,0.200000
"Bette Davis Eyes",1,0.100000
"Crave You",1,0.100000
"JUMP",1,0.100000
"I Just Need (with Lyrah)",1,0.100000
"The Kill",1,0.100000
"Heaven Takes You Home (feat. Connie Constance)",1,0.100000
"Time (feat. Mapei)",1,0.100000
"Too Sweet",2,0.200000
"Wind Up Missin' You",1,0.100000
"i like the way you kiss me",1,0.100000
"Dance Monkey",1,0.100000
"Used To Love (with Dean Lewis)",1,0.100000
"Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit",1,0.100000
"Passiona",1,0.100000
"Don't Give Up On Me",1,0.100000
"You Remind Me (feat. Stanaj)",1,0.100000
"Dancing in the Moonlight - 2001 Remix",1,0.100000
"End of Beginning",2,0.200000
"Could You Be Loved",1,0.100000
"Valerie (feat. Amy Winehouse) - Version Revisited",1,0.100000
"Pirates",1,0.100000
"Playing with the Boys - From Top Gun Original Soundtrack",1,0.100000
"Pedro",1,0.100000
"On & On",1,0.100000
"A Bar Song (Tipsy)",2,0.200000
"Nine Ball",1,0.100000
"I Had Some Help (Feat. Morgan Wallen)",4,0.400000
"MILLION DOLLAR BABY",1,0.100000
"WORDS, WORDS, WORDS (studio)",1,0.100000
"California Love - Original Version",2,0.200000
"Falling Faster",1,0.100000
"Golden Brown",1,0.100000
"From Austin",1,0.100000
"Shameless (Sped Up) - Right Now I'm Shameless, Screaming My Lungs out for Ya",1,0.100000
"AINT EASIER",1,0.100000
"Back To You",1,0.100000
"Ooh Ahh (My Life Be Like) [Liquid Beats Remix] [feat. Tobymac]",1,0.100000
"Heartbreak Feels So Good",1,0.100000
"I Don't Care - Single Version",1,0.100000
"Whiskey For The Wine",1,0.100000
"Love Your Way",1,0.100000
"Bleeding Out",1,0.100000
"Ashes",1,0.100000
"IFTK",1,0.100000
"Petty Isn't Pretty",1,0.100000
"Stereo Love (Radio Edit)",1,0.100000
"Get This Money",1,0.100000
"misses",2,0.200000
"SimpsonWave1995 - Slowed + Reverbed",1,0.100000
"I Try",1,0.100000
"The Chase - Rebūke Remix",1,0.100000
"Tourniquet",2,0.200000
"Spotless (feat. The Lumineers)",2,0.200000
"Fear and Friday's",1,0.100000
"Pink Skies",3,0.300000
"Condemned",1,0.100000
"Revival",2,0.200000
"Where the Wild Things Are",1,0.100000
"Northern Attitude (with Hozier)",2,0.200000
"Meet Me Halfway",1,0.100000
"Don't Phunk With My Heart",1,0.100000
"I Found",1,0.100000
"Rock the Casbah - Remastered",1,0.100000
"My My My",1,0.100000
"Rush (feat. PinkPantheress & Hyunjin of Stray Kids)",1,0.100000
"Fine Day Anthem",1,0.100000
"Perfect (Exceeder) [Mix Cut] - Vocal Club Mix",1,0.100000
"Chasing Highs - Sped Up Version",1,0.100000
"places to be",1,0.100000
"Let Me Live (feat. Anne-Marie & Mr Eazi)",1,0.100000
"There's Your Trouble",1,0.100000
"Caribou Lou (Album Version (Explicit))",1,0.100000
"You're Free",1,0.100000
"Possum Kingdom",2,0.200000
"you look like you love me (feat. Riley Green)",1,0.100000
"Angie (i’ve been lost) [feat. Angie McMahon]",1,0.100000
"Starburster",1,0.100000
"Miss Murder",1,0.100000
"Opinions Won't Keep You Warm At Night",1,0.100000
"Linger - SiriusXM Session",2,0.200000
"I Follow Rivers - The Magician Remix",1,0.100000
"Players",1,0.100000
"lonely boulevard",1,0.100000
"Good 4 U",1,0.100000
"28",1,0.100000
"Omen",1,0.100000
"miramar",1,0.100000
"If Only You Could Ease My Mind",1,0.100000
"BIRDS OF A FEATHER",3,0.300000
"Don't",1,0.100000
"Castle on the Hill",1,0.100000
"Ready or Not",2,0.200000
"Hot Air Balloon",1,0.100000
"Je M'appelle",1,0.100000
"Chihiro",1,0.100000
"Waiting On the World to Change",1,0.100000
"BABY I'M BACK",2,0.200000
"Babydoll",2,0.200000
"Big Dawgs",1,0.100000
"Ren Bittersweet symphony",1,0.100000
"Whataya Want from Me",1,0.100000
"Ghost Town",1,0.100000
"Underground",1,0.100000
"I Only Smoke When I Drink",1,0.100000
"Shit Hits The Fan",1,0.100000
"Fast Ava",1,0.100000
"It's All Coming Back to Me Now",1,0.100000
"Throw Your Hands Up (Dancar Kuduro)",1,0.100000
"Bad To The Bone",1,0.100000
"If You Don't Want My Love",1,0.100000
"A Little Closer",1,0.100000
"LOW ROAD",2,0.200000
"Funk You",1,0.100000
"Lead Me On - From Top Gun Original Soundtrack",1,0.100000
"Savin' Me",1,0.100000
"TRIPPIN",1,0.100000
"BACKBONE",1,0.100000
"LET'S GO",1,0.100000
"Rude",1,0.100000
"The Jumper - Mass Medium Remix",1,0.100000
"Everybody Loves The Sunshine",1,0.100000
"Sailor Song",3,0.300000
"Highway Boys",1,0.100000
"Drunk (And I Don't Wanna Go Home)",1,0.100000
"Song 2",1,0.100000
"Bust A Move",1,0.100000
"They Reminisce Over You (T.R.O.Y.)",1,0.100000
"The Quiet Earth",1,0.100000
"Long Way 2 Go",1,0.100000
"Superstar",1,0.100000
"Mr Saxobeat (Radio Edit)",1,0.100000
"Indestructible",1,0.100000
"Up (feat. Demi Lovato)",1,0.100000
"We Come Running",1,0.100000
"Ready Set",1,0.100000
"Flowers - Sunship Edit",1,0.100000
"Feathered Indians",2,0.200000
"smoke & a light",1,0.100000
"Mousetrap Heart",1,0.100000
"Creepin' Up Slowly",1,0.100000
"Where the City Meets the Sea",1,0.100000
"JOY (By My Side)",1,0.100000
"Glue Myself Shut",1,0.100000
"Sing Like Madonna",1,0.100000
"Like a Stone",1,0.100000
"The Partisan",1,0.100000
"Snow - Live",1,0.100000
"Birds In The Sky",1,0.100000
"Colors Turn Grey",1,0.100000
"Sweet About Me",1,0.100000
"Elastic Heart",1,0.100000
"Sounds Of Then (This Is Australia)",1,0.100000
"God Speed",1,0.100000
"Loom",2,0.200000
"Foolin' Ourselves",1,0.100000
"To Be Free",1,0.100000
"Till the World Ends",1,0.100000
"Where It Ends",1,0.100000
"Somethin' Here - Original Mix",1,0.100000
"Cheap Thrills",1,0.100000
"Crying in the Club",1,0.100000
"Life Is Good (feat. Drake)",1,0.100000
"Pretty Lady",1,0.100000
"Wake Up Call (feat. Trippie Redd)",1,0.100000
"Aftergold",1,0.100000
"3 Foot Tall",1,0.100000
"Jerk It Out",1,0.100000
"Rivers (feat. Nico & Vinz)",1,0.100000
"Flying",1,0.100000
"Sounding the same - Drum & Bass Version",1,0.100000
"Real Love",1,0.100000
"Atmosphere",1,0.100000
"Dirty Talk",1,0.100000
"Age of Reason",1,0.100000
"Talk Is Cheap (Live at the Enmore Theatre)",1,0.100000
"Billionaire (feat. Bruno Mars)",1,0.100000
"Intimidated (feat. H.E.R.)",1,0.100000
"All U Gotta Do",1,0.100000
"The Days - NOTION Remix",1,0.100000
"Clouds",1,0.100000
"Messy",2,0.200000
"Money On My Mind",1,0.100000
"Infinity 2008 - Klaas Vocal Edit",1,0.100000
"Miss Alissa",1,0.100000
"Seventeen Going Under",1,0.100000
"Changes",1,0.100000
"Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster",1,0.100000
"Vois sur ton chemin - Techno Mix",1,0.100000
"Let It Go",1,0.100000
"Runny Egg",1,0.100000
"Get Down",1,0.100000
"Clara (the night is dark)",1,0.100000
"stayinit",1,0.100000
"Caught in a Dream",1,0.100000
"Afterlife (The Afterglow)",1,0.100000
"Follow You To Virgie (OurVinyl Sessions)",1,0.100000
"Somewhere In Stockholm",1,0.100000
"Revolution",1,0.100000
"Anxiety",1,0.100000
"Restless Mind (feat. Avery Anna)",1,0.100000
"Indigo (feat. Avery Anna)",1,0.100000
"Baddest",1,0.100000
"Nevada",1,0.100000
"ON THE FLOOR",1,0.100000
"Missing - Todd Terry Club Mix",1,0.100000
"To Her Door",1,0.100000
"Forever Young",1,0.100000
"Going, Going, Gone",1,0.100000
"I Wanna Know (feat. Bea Miller)",1,0.100000
"When I Ain't Lookin'",1,0.100000
"the way things go",1,0.100000
"Aftershock",1,0.100000
"CAVE (with Tove Lo)",1,0.100000
"NIGHTS LIKE THIS",2,0.200000
"Cruel Summer - triple j Like A Version",1,0.100000
"Seventeen Going Under - triple j Like A Version",1,0.100000
"Lift Yourself",1,0.100000
"Bombalaya - Blooom Remix",1,0.100000
"So Much In Love - Sub Focus Remix",1,0.100000
"Can't Touch It",1,0.100000
"TOO COOL TO BE CARELESS",1,0.100000
"Rollin' (Air Raid Vehicle)",1,0.100000
"Take A Look Around",1,0.100000
"Livin' It Up",1,0.100000
"Leave (Get Out)",1,0.100000
"take it from the starz - Slowed & reverb",1,0.100000
"Love Me Not",1,0.100000
"1970 Somethin' (feat. The Game & Faith Evans)",1,0.100000
"The Stroke - Remastered 2010",1,0.100000
"Back On 74",1,0.100000
"Die Young (feat. 347aidan)",1,0.100000
"End Of The Affair",1,0.100000
"Say The Word (feat. Clementine Douglas)",1,0.100000
"CARNIVAL x FEIN",1,0.100000
"Me More Cowboy Than You - Demo",1,0.100000
"People Watching",1,0.100000
"Astronomy",1,0.100000
"Holidays",1,0.100000
"Found Heaven",1,0.100000
"Never Ending Song",1,0.100000
"Fainted Love",1,0.100000
"Lonely Dancers",1,0.100000
"Alley Rose",1,0.100000
"The Final Fight",1,0.100000
"Bourgeoisieses",1,0.100000
"Forever With Me",1,0.100000
"Eye Of The Night",1,0.100000
"Boys & Girls",1,0.100000
"Killing Me",1,0.100000
"Winner",1,0.100000
"Movies",1,0.100000
"Disaster",1,0.100000
"Yours",1,0.100000
"Jigsaw",1,0.100000
"Family Line",1,0.100000
"Summer Child",1,0.100000
"Footnote",1,0.100000
"The Exit",1,0.100000
"Comfort Crowd",1,0.100000
"Wish You Were Sober",1,0.100000
"The Cut That Always Bleeds",2,0.200000
"Fight or Flight",1,0.100000
"The Story",1,0.100000
"Felt Good About You",1,0.100000
"Risk",3,0.300000
"Blowing Smoke",2,0.200000
"I Love You, I'm Sorry",3,0.300000
"us. (feat. Taylor Swift)",3,0.300000
"Let It Happen",2,0.200000
"Tough Love",2,0.200000
"I Knew It, I Know You",1,0.100000
"Gave You I Gave You I",1,0.100000
"Normal Thing",2,0.200000
"Good Luck Charlie",2,0.200000
"Free Now",2,0.200000
"Cool",2,0.200000
"That’s So True",3,0.300000
"I Told You Things",1,0.100000
"Packing It Up",1,0.100000
"I Love You, I'm Sorry - Live From Vevo",2,0.200000
"I Knew It, I Know You - Live From Vevo",1,0.100000
"Free Now - Live From Vevo",1,0.100000
"21",1,0.100000
"Pain Is Cold Water - Live From Fenway Park",1,0.100000
"False God",2,0.200000
"Bed Chem",2,0.200000
"Good Graces",1,0.100000
"making the bed",2,0.200000
"No High",1,0.100000
"Skin and Bones",1,0.100000
"Hero",1,0.100000
"You and Me",1,0.100000
"Love Is Going To Kill Us",1,0.100000
"Dead Man",1,0.100000
"Flesh x Blood",1,0.100000
"Sweet Oblivion",1,0.100000
"Buried at Sea",1,0.100000
"Humankind",1,0.100000
"Universe",1,0.100000
"Heaven Sees",1,0.100000
"Darkerside",1,0.100000
"California Nights",1,0.100000
"Saving Your Soul",1,0.100000
"Cigarettes",1,0.100000
"Cannon Beach",1,0.100000
"Look Back & Laugh",1,0.100000
"Miserable Man",2,0.200000
"oooWooo",1,0.100000
"Bored",1,0.100000
"cardigan",2,0.200000
"Mess It Up",2,0.200000
"I know it won't work",1,0.100000
"stranger",1,0.100000
"The Prophecy",1,0.100000
"scared of my guitar",2,0.200000
"I Hate It Here",2,0.200000
"Feels Like",1,0.100000
"my tears ricochet",1,0.100000
"Dumb & Poetic",1,0.100000
"The Black Dog",1,0.100000
"Best",2,0.200000
"The Smallest Man Who Ever Lived",3,0.300000
"Peter",1,0.100000
"teenage dream",1,0.100000
"logical",1,0.100000
"How Did It End?",1,0.100000
"So Long, London",3,0.300000
"the grudge",1,0.100000
"tolerate it",3,0.300000
"loml",3,0.300000
"The Alchemy",2,0.200000
"The Bolter",2,0.200000
"this is me trying",3,0.300000
"It's ok I'm ok",3,0.300000
"exes",1,0.100000
"I Can Do It With a Broken Heart",3,0.300000
"But Daddy I Love Him",1,0.100000
"imgonnagetyouback",1,0.100000
"So High School",2,0.200000
"I Look in People's Windows",2,0.200000
"Florida!!! (feat. Florence + The Machine)",2,0.200000
"Who’s Afraid of Little Old Me?",3,0.300000
"The Manuscript",1,0.100000
"Cornelia Street",2,0.200000
"Death By A Thousand Cuts",2,0.200000
"I Know Places (Taylor's Version)",1,0.100000
"Clean (Taylor's Version)",1,0.100000
"Haunted (Taylor's Version)",1,0.100000
"Long Live (Taylor's Version)",1,0.100000
"Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",1,0.100000
"Foolish One (Taylor’s Version) (From The Vault)",1,0.100000
"You're On Your Own, Kid",2,0.200000
"Vigilante Shit",2,0.200000
"The Great War",2,0.200000
"Bigger Than The Whole Sky",1,0.100000
"Paris",1,0.100000
"Would've, Could've, Should've",1,0.100000
"High Infidelity",1,0.100000
"Hits Different",2,0.200000
"Come Back...Be Here (Taylor's Version)",1,0.100000
"Fifteen (Taylor’s Version)",1,0.100000
"The Way I Loved You (Taylor’s Version)",3,0.300000
"Forever & Always (Taylor’s Version)",1,0.100000
"Forever & Always (Piano Version) (Taylor’s Version)",1,0.100000
"The Other Side Of The Door (Taylor’s Version)",1,0.100000
"Mr. Perfectly Fine (Taylor’s Version) (From The Vault)",1,0.100000
"no body, no crime (feat. HAIM)",1,0.100000
"long story short",2,0.200000
"right where you left me - bonus track",1,0.100000
"exile (feat. Bon Iver)",2,0.200000
"mirrorball",1,0.100000
"illicit affairs",2,0.200000
"invisible string",2,0.200000
"the lakes - bonus track",1,0.100000
"exile (feat. Bon Iver) - the long pond studio sessions",1,0.100000
"mirrorball - the long pond studio sessions",1,0.100000
"this is me trying - the long pond studio sessions",1,0.100000
"Getaway Car",3,0.300000
"King Of My Heart",1,0.100000
"Dancing With Our Hands Tied",1,0.100000
"Call It What You Want",2,0.200000
"New Year’s Day",2,0.200000
"I Don’t Wanna Live Forever (Fifty Shades Darker)",1,0.100000
"Should've Said No",1,0.100000
"Picture To Burn",2,0.200000
"pretty isn’t pretty",1,0.100000
"lacy",1,0.100000
"Now That We Don't Talk (Taylor's Version) (From The Vault)",1,0.100000
"1 step forward, 3 steps back",2,0.200000
"hope ur ok",1,0.100000
"Mastermind",1,0.100000
"Guilty as Sin?",2,0.200000
"because i liked a boy",2,0.200000
"The Archer",1,0.100000
"enough for you",1,0.100000
"love is embarrassing",2,0.200000
"You’re Losing Me (From The Vault)",2,0.200000
"Where do we go now?",1,0.100000
"I miss you, I’m sorry",2,0.200000
"Sweet Nothing",2,0.200000
"Chloe or Sam or Sophia or Marcus",2,0.200000
"Little Freak",2,0.200000
"I should hate you",1,0.100000
"Matilda",2,0.200000
"Constellations",1,0.100000
"Coincidence",1,0.100000
"Habits",1,0.100000
"favorite crime",1,0.100000
"minor",1,0.100000
"epiphany",1,0.100000
"The Albatross",1,0.100000
"Fine Line",2,0.200000
"The View Between Villages",3,0.300000
"THE GREATEST",2,0.200000
"ballad of a homeschooled girl",1,0.100000
"Call Your Mom",1,0.100000
"Male Fantasy",1,0.100000
"Will you cry?",1,0.100000
"Halley's Comet",1,0.100000
"I Can See You (Taylor’s Version) (From The Vault)",1,0.100000
"Getting Older",1,0.100000
"Lookalike",1,0.100000
"The 30th",1,0.100000
"SKINNY",1,0.100000
"Love Of My Life",2,0.200000
"Unknown / Nth",1,0.100000
"Orange Juice",3,0.300000
"I know it won't work - Live",1,0.100000
"Francesca",1,0.100000
"Crush Culture",1,0.100000
"traitor",1,0.100000
"TV",1,0.100000
"jealousy, jealousy",1,0.100000
"From Eden",1,0.100000
"run for the hills",1,0.100000
"Locksmith",1,0.100000
"Please Please Please",2,0.200000
"What Was I Made For? [From The Motion Picture Barbie]",2,0.200000
"Constellations - Piano Version",2,0.200000
"L’AMOUR DE MA VIE",1,0.100000
"BLUE",2,0.200000
"Like Real People Do",1,0.100000
"Work Song",2,0.200000
"CHIHIRO",2,0.200000
"WILDFLOWER",2,0.200000
"BITTERSUITE",1,0.100000
"all the good girls go to hell",1,0.100000
"wish you were gay",1,0.100000
"when the party's over",2,0.200000
"i love you",1,0.100000
"Happier Than Ever",1,0.100000
"hotline (edit)",1,0.100000
"bitches broken hearts",1,0.100000
"watch",1,0.100000
"party favor",1,0.100000
"&burn (with Vince Staples)",1,0.100000
"Six Feet Under",1,0.100000
"greedy",2,0.200000
"you broke me first",1,0.100000
"Teenage Mind",1,0.100000
"One Day",1,0.100000
"You Are In Love (Taylor's Version)",2,0.200000
"Labyrinth",2,0.200000
"seven",1,0.100000
"Dress",2,0.200000
"so american",2,0.200000
"My Boy Only Breaks His Favorite Toys",2,0.200000
"Say Don't Go (Taylor's Version) (From The Vault)",1,0.100000
"Snow On The Beach (feat. More Lana Del Rey)",1,0.100000
"Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes",3,0.300000
"The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version)",1,0.100000
"champagne problems",1,0.100000
"Dial Drunk - Live From Fenway Park",1,0.100000
"New Perspective - Live From Fenway Park",1,0.100000
"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",1,0.100000
"Forever - Live From Fenway Park",1,0.100000
"Maine - Live From Fenway Park",1,0.100000
"Paul Revere - Live From Fenway Park",1,0.100000
"All My Love - Live From Fenway Park",1,0.100000
"Your Needs, My Needs - Live From Fenway Park",1,0.100000
"You're Gonna Go Far - Live From Fenway Park",1,0.100000
"Homesick - Live From Fenway Park",1,0.100000
"Growing Sideways - Live From Fenway Park",1,0.100000
"She Calls Me Back - Live From Fenway Park",1,0.100000
"Orange Juice - Live From Fenway Park",1,0.100000
"Northern Attitude - Live From Fenway Park",1,0.100000
"Mess - Live From Fenway Park",1,0.100000
"The View Between Villages - Live From Fenway Park",1,0.100000
"Stick Season - Live From Fenway Park",1,0.100000
"She Calls Me Back",1,0.100000
"Come Over",1,0.100000
"Everywhere, Everything",1,0.100000
"Strawberry Wine",1,0.100000
"Growing Sideways",2,0.200000
"Halloween",1,0.100000
"Homesick",2,0.200000
"Still",1,0.100000
"Your Needs, My Needs",1,0.100000
"Dial Drunk",1,0.100000
"Paul Revere",2,0.200000
"No Complaints",1,0.100000
"Sports car",2,0.200000
"2 hands",2,0.200000
"cut my hair",1,0.100000
"hurt my feelings",1,0.100000
"grave",1,0.100000
"stay done",1,0.100000
"we're not alike",1,0.100000
"calgary",1,0.100000
"messier",1,0.100000
"think later",1,0.100000
"guilty conscience",1,0.100000
"want that too",1,0.100000
"plastic palm trees",1,0.100000
"bad ones",1,0.100000
"rubberband",1,0.100000
"slower",1,0.100000
"r u ok",1,0.100000
"wish i loved you in the 90s",1,0.100000
"Miss possessive",1,0.100000
"Revolving door",1,0.100000
"bloodonmyhands (feat. Flo Milli)",1,0.100000
"Dear god",1,0.100000
"Purple lace bra",1,0.100000
"Signs",1,0.100000
"I know love (feat. The Kid LAROI)",1,0.100000
"Like I do",1,0.100000
"No I'm not in love",1,0.100000
"Means I care",1,0.100000
"Greenlight",1,0.100000
"Nostalgia",1,0.100000
"Siren sounds (bonus)",1,0.100000
"marjorie",1,0.100000
"Bed Rest",1,0.100000
"Heather (Lost Verse Version) [Live]",1,0.100000
"The Cut That Always Bleeds [Live]",1,0.100000
"Fortnight (feat. Post Malone)",1,0.100000
"Slow It Down",1,0.100000
"I Remember Everything (feat. Kacey Musgraves)",1,0.100000
"Saturn",1,0.100000
"Beautiful Things",1,0.100000
"One Of The Girls (with JENNIE, Lily Rose Depp)",1,0.100000
"Down Bad",1,0.100000
"we can't be friends (wait for your love)",1,0.100000
"Freakin' Out On the Interstate",1,0.100000
"The Tortured Poets Department",1,0.100000
"Call Your Mom (with Lizzy McAlpine)",1,0.100000
"Sun to Me",1,0.100000
"Type Shit",1,0.100000
"Weekend (feat. Miguel)",1,0.100000
"NOT SOBER (feat. Polo G & Stunna Gambino)",1,0.100000
"Whatever She Wants",1,0.100000
"FTCU (feat. Travis Scott, Chris Brown & Sexyy Red) - SLEEZEMIX",1,0.100000
"euphoria",1,0.100000
"Cigarette Daydreams",1,0.100000
"Use This Gospel",1,0.100000
"Too Cool To Die",1,0.100000
"Snooze",1,0.100000
"Mourning",1,0.100000
"New Romantics",1,0.100000
"Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)",1,0.100000
"Open Arms (feat. Travis Scott)",1,0.100000
"It's Called: Freefall",1,0.100000
"Come a Little Closer",1,0.100000
"Miss Americana & The Heartbreak Prince",1,0.100000
"Deja Vu",1,0.100000
"good day",1,0.100000
"Novacandy",1,0.100000
"Luv Is Dro (feat. Static Major & Bryson Tiller)",1,0.100000
"Narcos",1,0.100000
"betty",1,0.100000
"I Can't Go Back To The Way It Was (Intro)",1,0.100000
"Spread Thin",1,0.100000
"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",1,0.100000
"The Morning",1,0.100000
"Favorite Song (with Khalid) [Remix]",1,0.100000
"Meltdown",1,0.100000
"Best Years",1,0.100000
"Good Things Fall Apart (with Jon Bellion)",1,0.100000
"Heat Above",1,0.100000
"Less Than Zero",1,0.100000
"Two High",2,0.200000
"Blue",1,0.100000
"This Bar",1,0.100000
"Small Worlds",1,0.100000
"Come Back to Earth",1,0.100000
"Stay",2,0.200000
"Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By",1,0.100000
"Guatemala - From Swaecation",1,0.100000
"Like A Blade Of Grass",1,0.100000
"Motion Sickness",1,0.100000
"Poison (feat. Lil Wayne)",1,0.100000
"Something in the Orange",1,0.100000
"Scott Street",1,0.100000
"golden hour",3,0.300000
"Heaven",3,0.300000
"Miss America",1,0.100000
"Wonder",1,0.100000
"You Broke My Heart",1,0.100000
"Hey Gringo",1,0.100000
"For Emma",1,0.100000
"Lady May",1,0.100000
"Dangerous Woman",1,0.100000
"Before You",1,0.100000
"willow",1,0.100000
"obsessed",2,0.200000
"Push Ups",1,0.100000
"Like That",2,0.200000
"Stand By Me (feat. Morgan Wallen)",1,0.100000
"Catch The Sun - From Queen & Slim: The Soundtrack",1,0.100000
"Staring At The Sun (feat. SZA)",1,0.100000
"SELFISH",1,0.100000
"Shy Away",1,0.100000
"Saturday",1,0.100000
"Young & Alive",1,0.100000
"By Your Side",1,0.100000
"Nobody Knows",1,0.100000
"Cooped Up (with Roddy Ricch)",1,0.100000
"I Like That",1,0.100000
"Charlie Boy",1,0.100000
"Way Out (feat. Big Sean)",1,0.100000
"Running Up That Hill (A Deal With God) - 2018 Remaster",1,0.100000
"Splashin",1,0.100000
"Never Felt So Alone",1,0.100000
"Nobody Gets Me",1,0.100000
"Cry",1,0.100000
"Lady Killers II",1,0.100000
"ceilings",1,0.100000
"i am not who i was",1,0.100000
"Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault)",1,0.100000
"Welcome Home",1,0.100000
"Fifth of May",1,0.100000
"Funeral",1,0.100000
"Never Really Over",1,0.100000
"Dear John (Taylor's Version)",1,0.100000
"You’re Gonna Go Far (with Brandi Carlile)",1,0.100000
"XO",1,0.100000
"Bass Boat",1,0.100000
"doomsday",1,0.100000
"The Way Back",1,0.100000
"The Great American Bar Scene",1,0.100000
"Maxed Out",1,0.100000
"Champagne Coast",1,0.100000
"GIRLS",1,0.100000
"this is what falling in love feels like",1,0.100000
"I Know The End",2,0.200000
"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)",2,0.200000
"Waiting Room",1,0.100000
"Honesty",1,0.100000
"Eleven (feat. Summer Walker)",1,0.100000
"Who Hurt You?",1,0.100000
"Yellow",2,0.200000
"Sorrows",1,0.100000
"Language",1,0.100000
"She",1,0.100000
"Anchor",1,0.100000
"Talk 2 Me",1,0.100000
"State Lines",1,0.100000
"we fell in love in october",1,0.100000
"Nellie",1,0.100000
"Pick and Choose",1,0.100000
"Old Me",1,0.100000
"Will It Ever Feel The Same?",1,0.100000
"In My Room",1,0.100000
"Losin Control",1,0.100000
"Miss Summer",1,0.100000
"New Normal",1,0.100000
"There Goes My Baby",1,0.100000
"Did It First (with Central Cee)",1,0.100000
"Maroon",1,0.100000
"Older",1,0.100000
"I'd Rather Pretend",1,0.100000
"this is what heartbreak feels like",1,0.100000
"Mamushi (feat. Yuki Chiba)",1,0.100000
"GREECE (feat. Drake)",1,0.100000
"sunfalls pm",1,0.100000
"Casual",1,0.100000
"Velvet Ring",1,0.100000
"Pretty Slowly",1,0.100000
"26 and 24",1,0.100000
"Lover, You Should've Come Over",1,0.100000
"From the Dining Table",1,0.100000
"Die With A Smile",2,0.200000
"Maine",1,0.100000
"Romantic Homicide - Live Version",1,0.100000
"Need 2",1,0.100000
"this is what forever feels like (with Nick Jonas)",1,0.100000
"Black Friday",1,0.100000
"KEHLANI (REMIX) [feat. Kehlani]",1,0.100000
"As I Am (feat. Khalid)",1,0.100000
"Die For You (feat. Dominic Fike)",1,0.100000
"Blame It on the Rain",1,0.100000
