Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2tXpI7Wz3YUnHNW3hJEt0d,"Ma Betty Boop A Moi","Bastringue","Opa Tsupa",2005-06-01,293400,16,1174085702,2023-07-01T14:16:24Z,"","Sans Provision",0.754,0.355,2,-10.347,1,0.0938,0.662,0.0146,0.357,0.785,100.044,4
7AhiUFqh7aUVy24OHAiyLe,"Cosa rimane","Riviera","Riviera",2014-11-20,257377,15,1174085702,2023-07-01T14:17:09Z,"screamo,emocore,midwest emo,math rock","To Lose La Track",0.286,0.871,10,-5.935,0,0.0453,0.00459,0.716,0.125,0.311,95.328,4
1nYeVF5vIBxMxfPoL0SIWg,"Hallucinate","Future Nostalgia","Dua Lipa",2020-03-27,208505,62,1174085702,2023-07-01T14:17:14Z,"pop","Warner Records",0.627,0.69,10,-5.396,0,0.139,0.033,0,0.0742,0.627,122.053,4
7cMECL3ApskseQxsXJq3Ii,"Six Shooter","Six Shooter","Coyote Kisses",2015-06-01,219800,50,1174085702,2023-07-01T14:17:31Z,"chillstep","SoMeta Records",0.515,0.941,10,-4.902,0,0.0846,0.000216,0.000283,0.388,0.914,161.923,4
6GyFP1nfCDB8lbD2bG0Hq9,"Midnight City","Hurry up, We're Dreaming","M83",2011-10-17,243960,77,1174085702,2023-07-01T14:17:40Z,"indietronica","M83 Recording Inc",0.507,0.729,11,-5.399,0,0.0393,0.0182,0.0000014,0.0658,0.272,105.013,4
11607FzqoipskTsXrwEHnJ,"Sunday Morning","The Velvet Underground & Nico 45th Anniversary","The Velvet Underground,Nico",1967-03-12,175893,62,1174085702,2023-07-01T14:17:59Z,"proto-punk,art rock","Polydor",0.506,0.442,5,-13.268,0,0.0276,0.0869,0.00239,0.0846,0.532,105.833,4
7GTeLC0Luk2RgtFE6CpYSo,"Triangolo","Zerolandia","Renato Zero",1978,277173,49,1174085702,2023-07-01T14:18:07Z,"italian singer-songwriter,singer-songwriter","RCA Records Label",0.623,0.673,11,-9.995,0,0.0447,0.071,0.000273,0.127,0.672,137.749,4
2iXFX4oPBXFVIADlUuHIgq,"All Of The People","Chaos For The Fly","Grian Chatten",2023-06-30,263946,38,1174085702,2023-07-01T14:18:28Z,"","Partisan Records",0.329,0.196,0,-14.609,1,0.0393,0.839,0.00000931,0.108,0.142,125.378,4
2pIUpMhHL6L9Z5lnKxJJr9,"Attention","NewJeans 1st EP 'New Jeans'","NewJeans",2022-08-01,180066,73,1174085702,2023-07-01T14:18:36Z,"k-pop","ADOR",0.811,0.648,10,-3.684,0,0.0368,0.236,0,0.0761,0.695,104.988,4
2tA4gq8tO9TPPPpbgK5n4w,"Bending Hectic","Bending Hectic","The Smile",2023-06-20,483973,33,1174085702,2023-07-01T14:18:56Z,"art rock","XL Recordings",0.286,0.477,4,-10.082,1,0.0398,0.352,0.328,0.107,0.113,114.08,4
0y6CoVW1ZSBqRmPbyfhFQs,"Looking at Your Pager","Looking at Your Pager","KH",2022-05-20,174417,39,1174085702,2023-07-01T14:19:04Z,"","Ministry of Sound Recordings",0.708,0.872,11,-6.719,1,0.0336,0.236,0.0661,0.108,0.742,140.063,4
52vA3CYKZqZVdQnzRrdZt6,"The Times They Are A-Changin'","The Times They Are A-Changin'","Bob Dylan",1964-01-13,192053,68,1174085702,2023-07-01T14:38:02Z,"folk rock,folk,singer-songwriter,roots rock,country rock","Columbia",0.389,0.396,7,-7.999,1,0.0332,0.887,0,0.0828,0.585,171.86,3
1cSb92qZ95Kp9TqCI0caPx,"Pretty Woman","Essential - Girls Night In","Roy Orbison",2010-05-07,174986,48,1174085702,2023-07-01T14:38:11Z,"rockabilly","Sony Music UK",0.597,0.651,9,-8.713,1,0.0353,0.624,0,0.115,0.873,127.281,4
76365icROsgrLvYVImAnyP,"Age of Anxiety I","WE","Arcade Fire",2022-05-06,327106,44,1174085702,2023-07-01T14:59:02Z,"indie rock,baroque pop","Columbia",0.355,0.41,6,-11.95,0,0.0338,0.219,0.0114,0.174,0.225,124.65,4
1MTJq1DK1j3Ls6gGCwq44h,"Voltagabbana","Voltagabbana","Veeble",2023-05-30,316732,1,1174085702,2023-07-01T14:59:08Z,"","Goodfellas",0.739,0.827,5,-8.907,0,0.1,0.0722,0.015,0.127,0.892,130.01,4
1H0Pk5jEoSmcIxR7BAhFQg,"Cielo Super Acceso","Volevo Magia","Verdena",2022-09-23,266653,21,1174085702,2023-07-01T16:10:44Z,"","Universal Music Italia srL.",0.496,0.803,7,-6.364,1,0.0417,0.00737,0.256,0.0891,0.398,123.871,4
2lLsjgDoS0Hg5pNNHymXGG,"why you gotta kick me when i'm down?","amo","Bring Me The Horizon",2019-01-25,268860,50,1174085702,2023-07-01T16:10:53Z,"metalcore,emo,screamo,post-hardcore,rock,metal","RCA Records Label",0.607,0.841,10,-4.805,0,0.136,0.175,0.0000133,0.132,0.518,131.862,4
